CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
554	563	4	0.8124	0.000
511	525	4	0.8205	-24.000
176	445	4	0.8788	14.016
586	600	4	0.7587	90.031
164	377	4	0.7552	-2.016
350	377	4	0.7741	-2.016
290	448	4	0.7272	1.979
331	511	4	0.7787	38.015
566	577	4	0.7263	0.036
554	600	4	0.7971	90.031
176	350	4	0.7329	-15.995
176	511	4	0.7661	38.016
445	511	4	0.835	24.000
188	378	4	0.7335	-4.031
331	415	4	0.7588	-28.032
415	425	4	0.8019	2.016
586	604	4	0.7416	0.948
188	600	4	0.7197	-56.099
425	426	4	0.7153	-18.011
176	525	4	0.8677	14.016
181	188	4	0.7699	2.015
331	525	4	0.8389	14.015
445	462	4	0.7087	-42.047
552	600	4	0.73	-14.052
445	523	4	0.7095	-18.011
504	523	4	0.7389	12.000
331	350	4	0.7065	-15.995
554	586	4	0.8951	-0.000
429	433	4	0.7265	-149.068
164	176	4	0.7147	15.995
350	413	4	0.7245	-30.046
448	600	4	0.7364	-84.094
350	426	4	0.7116	-28.031
331	340	4	0.7059	-2.016
164	504	4	0.7776	-0.000
176	331	4	0.8748	0.001
425	445	4	0.734	40.031
413	523	4	0.7308	42.046
413	426	4	0.7255	2.015
511	512	4	0.7166	-283.090
561	602	4	0.745	-4.032
370	410	4	0.8092	-86.000
426	552	4	0.7176	-30.011
351	445	4	0.7447	-28.031
415	525	4	0.7448	42.047
413	600	4	0.7509	-42.048
159	292	5	0.8035	146.059
179	277	5	0.9102	1.979
33	113	5	0.9039	15.995
125	130	5	0.8842	-46.013
83	231	5	0.858	68.063
62	486	5	0.7932	34.005
62	254	5	0.8646	18.009
62	63	5	0.934	-1.003
77	402	5	0.8598	-14.016
455	501	5	0.9496	-14.014
28	123	5	0.803	-143.039
62	256	5	0.8038	-277.203
3	90	5	0.9068	-8.989
63	159	5	0.7911	-143.039
27	232	5	0.8144	4.031
77	321	5	0.8825	-132.008
58	217	5	0.7581	9.001
126	234	5	0.9448	30.010
143	220	5	0.9613	0.000
277	281	5	0.9139	15.996
3	77	5	0.9063	135.053
153	254	5	0.9244	1.978
90	420	5	0.8635	-180.063
291	487	5	0.8299	-261.209
256	292	5	0.7549	279.220
254	281	5	0.9041	2.018
231	485	5	0.97	-0.001
195	356	5	0.881	-0.000
22	143	5	0.8924	-9.984
373	420	5	0.8562	11.978
28	205	5	0.8129	19.013
486	501	5	0.7678	136.126
229	234	5	0.9052	102.031
159	254	5	0.8838	162.051
185	318	5	0.8778	14.016
51	220	5	0.7913	-0.984
107	123	5	0.8096	13.978
281	486	5	0.8174	13.978
74	229	5	0.8703	-102.032
3	125	5	0.9025	-11.999
90	435	5	0.9379	-18.010
407	456	5	0.9366	15.995
185	402	5	0.952	-0.000
22	231	5	0.8073	-7.042
3	318	5	0.9016	135.053
123	159	5	0.9679	-14.015
74	125	5	0.8719	15.000
22	253	5	0.8073	-7.042
22	455	5	0.8058	6.972
485	501	5	1.0	0.001
321	435	5	0.9107	-30.044
253	406	5	0.8083	-1.979
22	319	5	0.8075	2.016
126	130	5	0.9375	-1.003
456	486	5	0.9413	-14.016
406	501	5	0.8119	1.980
51	58	5	0.7876	14.016
123	205	5	0.8916	162.052
205	230	5	0.8964	2.016
107	140	5	0.8049	-14.017
123	230	5	0.8095	164.068
455	485	5	0.9493	-14.016
16	435	5	0.9066	192.063
231	455	5	0.9412	14.014
407	486	5	0.9552	1.979
100	153	5	0.8455	162.052
292	486	5	0.7593	31.988
28	63	5	0.8824	-14.016
204	485	5	0.9224	-14.017
277	292	5	0.8591	-2.015
31	33	5	0.795	-27.996
159	200	5	0.8324	-2.015
100	159	5	0.9267	1.978
28	210	5	0.7854	-262.185
22	501	5	0.7791	-7.042
16	420	5	0.9185	30.010
253	485	5	0.97	-0.001
90	321	5	0.8681	12.034
74	90	5	0.8961	18.010
114	420	5	0.8495	-127.016
58	111	5	0.8744	12.000
62	292	5	0.8519	2.017
158	319	5	0.7679	32.026
31	158	5	0.7912	10.980
256	281	5	0.7961	297.230
205	232	5	0.8832	-13.979
77	318	5	0.981	0.000
140	277	5	0.7805	162.053
130	321	5	0.8974	61.057
204	455	5	0.9576	-0.001
318	321	5	0.879	-132.008
253	501	5	0.9702	0.000
420	435	5	0.908	162.053
255	277	5	0.7544	-12.976
83	485	5	0.8439	68.061
74	435	5	0.9111	-0.000
3	435	5	0.9281	-26.999
185	319	5	0.7572	42.011
107	230	5	0.7771	178.046
152	406	5	0.8597	-0.001
3	130	5	0.9321	-58.012
22	204	5	0.7905	6.973
256	487	5	0.7684	31.990
63	292	5	0.7736	3.020
33	80	5	0.9148	0.000
28	230	5	0.8042	21.029
74	234	5	0.9048	-0.000
16	229	5	0.8759	90.032
3	234	5	0.9214	-26.999
126	373	5	0.8996	-144.020
231	501	5	0.9699	0.000
230	232	5	0.8817	-15.994
254	291	5	0.8147	-2.014
62	277	5	0.8344	4.032
406	455	5	0.8877	15.994
229	373	5	0.8789	-71.999
231	253	5	1.0	-0.000
231	406	5	0.8083	-1.980
80	318	5	0.8675	43.006
90	130	5	0.8901	-49.023
229	435	5	0.9141	102.031
230	281	5	0.9515	-14.014
420	467	5	0.8692	0.002
62	291	5	0.8498	15.995
292	293	5	0.8071	-1.003
486	487	5	0.8439	-279.219
77	126	5	0.8863	-192.063
51	143	5	0.7837	-0.984
28	456	5	0.7506	35.008
229	338	5	0.8639	102.031
406	407	5	0.7638	-136.125
83	501	5	0.8439	68.063
130	229	5	0.9023	-71.018
254	256	5	0.8585	-295.212
234	420	5	0.8959	-162.053
114	467	5	0.8042	-127.015
143	221	5	0.8286	-192.063
185	195	5	0.7491	1.980
159	281	5	0.8392	164.069
74	134	5	0.8425	2.037
62	159	5	0.8503	-144.042
210	230	5	0.7959	283.214
253	455	5	0.9412	14.015
63	256	5	0.7598	-276.200
123	232	5	0.8008	148.074
204	406	5	0.8615	-15.995
27	123	5	0.8392	-144.042
27	230	5	0.8563	20.026
77	80	5	0.8578	-43.005
281	292	5	0.8881	-18.011
152	204	5	0.7644	15.994
126	229	5	0.8994	-72.021
234	321	5	0.9004	30.044
318	402	5	0.8657	-14.016
234	435	5	0.9715	-0.000
232	277	5	0.9333	-14.015
200	291	5	0.7944	162.052
152	253	5	0.7526	1.978
210	232	5	0.7699	267.219
107	205	5	0.7457	176.030
130	373	5	0.8968	-143.017
27	62	5	0.9376	-14.016
159	256	5	0.8623	-133.161
130	435	5	0.9329	31.013
51	111	5	0.7961	26.016
204	253	5	0.9299	-14.016
230	456	5	0.8028	13.979
220	221	5	0.8721	-192.063
126	321	5	0.8977	60.055
291	292	5	0.8161	-13.979
153	205	5	0.9544	15.994
27	456	5	0.8083	34.005
107	232	5	0.8377	162.052
10	64	5	0.8029	-15.995
126	435	5	0.9495	30.010
10	80	5	0.8165	162.052
178	185	5	0.915	18.010
22	152	5	0.7521	-9.021
195	402	5	0.7593	-1.980
200	487	5	0.7816	-99.157
123	210	5	0.8683	-119.146
153	179	5	0.8459	-13.979
291	486	5	0.869	18.009
77	185	5	0.8726	-14.015
195	273	5	0.7445	-26.016
152	455	5	0.7621	15.993
126	128	5	0.8833	18.011
63	291	5	0.796	16.998
229	420	5	0.8665	-60.022
22	485	5	0.7791	-7.044
205	210	5	0.8891	-281.198
3	321	5	0.9174	3.045
16	373	5	0.912	18.033
152	231	5	0.7526	1.979
254	255	5	0.8056	-1.001
83	487	5	0.7582	-347.282
16	234	5	0.8938	192.063
406	485	5	0.8119	1.978
3	373	5	0.8856	-201.030
254	277	5	0.8623	-13.977
178	402	5	0.9042	18.010
204	501	5	0.9224	-14.015
62	281	5	0.8855	20.027
