ID1,ID2,EdgeType,Score,Annotation
5167,5219,MS1 annotation,4.000,[M+Na]+ [M+K]+ dm/z=15.9739
5170,5174,MS1 annotation,2.000,[M+NH4]+ [M+K]+ dm/z=20.9294
5171,5185,MS1 annotation,2.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0265
5184,5343,MS1 annotation,3.000,[M+NH4]+ [M+K]+ dm/z=20.9292
5226,5240,MS1 annotation,2.000,[M+H]+ [M+K]+ dm/z=37.9560
5290,5309,MS1 annotation,4.000,[2M-2H2O+2H]+2 [M+K]+ dm/z=55.9663
5290,5361,MS1 annotation,4.000,[M+NH4]+ [M+K]+ dm/z=20.9294
5290,5359,MS1 annotation,4.000,[M+Na]+ [M+K]+ dm/z=15.9739
5309,5361,MS1 annotation,4.000,[M+NH4]+ [M-H2O+H]+ dm/z=35.0369
5309,5359,MS1 annotation,4.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9924
5309,5361,MS1 annotation,4.000,[M+NH4]+ [2M-2H2O+2H]+2 dm/z=35.0369
5309,5359,MS1 annotation,4.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9924
5326,5363,MS1 annotation,4.000,[M+NH4]+ [2M+H]+ dm/z=259.0585
5332,5355,MS1 annotation,3.000,[M+NH4]+ [M+K]+ dm/z=20.9292
5360,5390,MS1 annotation,4.000,[M+H]+ [2M+NH4]+ dm/z=293.1116
5363,5390,MS1 annotation,4.000,[M+H]+ [M+NH4]+ dm/z=17.0267
5384,5393,MS1 annotation,2.000,[M+K]+ [M+NH4]+ dm/z=20.9291
5449,5464,MS1 annotation,3.000,[2M+2H]+2 [M+K]+ dm/z=37.9559
5464,5485,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9824
5464,5485,MS1 annotation,3.000,[M+Na]+ [2M+2H]+2 dm/z=21.9824
5465,5466,MS1 annotation,4.000,[M+K]+ [M+NH4]+ dm/z=20.9294
5465,5471,MS1 annotation,4.000,[2M+K]+ [M+NH4]+ dm/z=391.0396
5465,5473,MS1 annotation,4.000,[M+Na]+ [M+NH4]+ dm/z=4.9556
5466,5473,MS1 annotation,4.000,[M+Na]+ [M+K]+ dm/z=15.9738
5506,5512,MS1 annotation,2.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0260
5556,5631,MS1 annotation,2.000,[M+Na]+ [M+K]+ dm/z=15.9744
5561,5595,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
5573,5639,MS1 annotation,2.000,[M+NH4]+ [M+H]+ dm/z=17.0263
5573,5639,MS1 annotation,2.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0263
5585,5665,MS1 annotation,2.000,[M+K]+ [M+NH4]+ dm/z=20.9295
5643,5666,MS1 annotation,2.000,[M+K]+ [M+NH4]+ dm/z=20.9294
5673,5938,MS1 annotation,2.000,[M+K]+ [M+NH4]+ dm/z=20.9294
5788,5794,MS1 annotation,3.000,[M+NH4]+ [M-H2O+H]+ dm/z=35.0371
5788,5794,MS1 annotation,3.000,[M+NH4]+ [2M-2H2O+2H]+2 dm/z=35.0371
5799,5821,MS1 annotation,2.000,[M+NH4]+ [M+K]+ dm/z=20.9292
5961,6053,MS1 annotation,5.000,[M+NH4]+ [M-H2O+H]+ dm/z=35.0367
5961,6005,MS1 annotation,5.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9922
5961,5999,MS1 annotation,5.000,[M+K]+ [M-H2O+H]+ dm/z=55.9662
5961,6053,MS1 annotation,5.000,[M+NH4]+ [2M-2H2O+2H]+2 dm/z=35.0367
5961,6005,MS1 annotation,5.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9922
5961,5999,MS1 annotation,5.000,[M+K]+ [2M-2H2O+2H]+2 dm/z=55.9662
5972,6006,MS1 annotation,4.000,[M+K]+ [M+H]+ dm/z=37.9557
5972,6021,MS1 annotation,4.000,[M+Na]+ [M+H]+ dm/z=21.9818
5972,6006,MS1 annotation,4.000,[M+K]+ [2M+2H]+2 dm/z=37.9557
5972,6021,MS1 annotation,4.000,[M+Na]+ [2M+2H]+2 dm/z=21.9818
5986,6006,MS1 annotation,4.000,[M+K]+ [M-2H2O+2H]+2 dm/z=200.0084
5986,6021,MS1 annotation,4.000,[M+Na]+ [M-2H2O+2H]+2 dm/z=184.0344
5999,6053,MS1 annotation,5.000,[M+NH4]+ [M+K]+ dm/z=20.9295
5999,6005,MS1 annotation,5.000,[M+Na]+ [M+K]+ dm/z=15.9740
6005,6053,MS1 annotation,5.000,[M+NH4]+ [M+Na]+ dm/z=4.9555
6006,6021,MS1 annotation,4.000,[M+Na]+ [M+K]+ dm/z=15.9739
6018,6029,MS1 annotation,2.000,[M+K]+ [M+NH4]+ dm/z=20.9297
6085,6252,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
6085,6201,MS1 annotation,3.000,[M+K]+ [M+NH4]+ dm/z=20.9291
6139,6165,MS1 annotation,2.000,[M+Na]+ [M+K]+ dm/z=15.9738
6201,6252,MS1 annotation,3.000,[M+Na]+ [M+K]+ dm/z=15.9737
6215,6338,MS1 annotation,2.000,[M+K]+ [M+NH4]+ dm/z=20.9299
6218,6227,MS1 annotation,2.000,[M+NH4]+ [M+K]+ dm/z=20.9295
6220,6296,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9554
6220,6238,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9740
