ID1,ID2,EdgeType,Score,Annotation
9455,9457,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9823
9478,9499,MS1 annotation,2.000,[M+H]+ [2M+NH4]+ dm/z=375.1529
9512,10048,MS1 annotation,2.000,[M+Na]+ [M+K]+ dm/z=15.9740
9619,9628,MS1 annotation,2.000,[M+NH4]+ [M+H]+ dm/z=17.0263
9619,9628,MS1 annotation,2.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0263
9647,9700,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9549
9752,9753,MS1 annotation,2.000,[M+K]+ [M+NH4]+ dm/z=20.9291
9780,9819,MS1 annotation,2.000,[M+Na]+ [M+ACN+NH4]+ dm/z=36.0727
9821,9859,MS1 annotation,4.000,[M+NH4]+ [M+H]+ dm/z=17.0263
9821,9924,MS1 annotation,4.000,[M+Na]+ [M+H]+ dm/z=21.9818
9821,9859,MS1 annotation,4.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0263
9821,9924,MS1 annotation,4.000,[M+Na]+ [2M+2H]+2 dm/z=21.9818
9833,9874,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9826
9838,9893,MS1 annotation,2.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0265
9859,9924,MS1 annotation,4.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
9997,10103,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
10009,10015,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9815
10009,10015,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9815
10020,10023,MS1 annotation,4.000,[M+Na]+ [M+H]+ dm/z=21.9818
10023,10079,MS1 annotation,4.000,[M+K]+ [M+Na]+ dm/z=15.9737
10023,10025,MS1 annotation,4.000,[2M+H]+ [M+Na]+ dm/z=259.2162
10046,10080,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
10054,10132,MS1 annotation,3.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9927
10054,10055,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9739
10066,10133,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9815
10097,10115,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9554
10097,10138,MS1 annotation,3.000,[2M-2H2O+2H]+2 [M+Na]+ dm/z=39.9931
10165,10467,MS1 annotation,2.000,[M+ACN+2H]+2 [M+Na]+ dm/z=207.1109
10200,10224,MS1 annotation,5.000,[M+NH4]+ [M+H]+ dm/z=17.0266
10200,10233,MS1 annotation,5.000,[M+K]+ [M+H]+ dm/z=37.9559
10200,10209,MS1 annotation,5.000,[M+Na]+ [M+H]+ dm/z=21.9817
10200,10224,MS1 annotation,5.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0266
10200,10233,MS1 annotation,5.000,[M+K]+ [2M+2H]+2 dm/z=37.9559
10200,10209,MS1 annotation,5.000,[M+Na]+ [2M+2H]+2 dm/z=21.9817
10209,10233,MS1 annotation,5.000,[M+K]+ [M+Na]+ dm/z=15.9742
10224,10233,MS1 annotation,5.000,[M+K]+ [M+NH4]+ dm/z=20.9293
10231,10240,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9548
10244,10280,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9554
10290,10310,MS1 annotation,3.000,[M+H]+ [2M+NH4]+ dm/z=421.1584
10310,10311,MS1 annotation,3.000,[M+NH4]+ [M+H]+ dm/z=17.0265
10403,10419,MS1 annotation,3.000,[2M+2H]+2 [M+Na]+ dm/z=21.9820
10403,10590,MS1 annotation,3.000,[M-H2O+H]+ [M+Na]+ dm/z=39.9926
10416,10434,MS1 annotation,4.000,[M+NH4]+ [M+H]+ dm/z=17.0266
10416,10443,MS1 annotation,4.000,[M+Na]+ [M+H]+ dm/z=21.9821
10416,10434,MS1 annotation,4.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0266
10416,10443,MS1 annotation,4.000,[M+Na]+ [2M+2H]+2 dm/z=21.9821
10434,10441,MS1 annotation,4.000,[2M-2H2O+2H]+2 [M+NH4]+ dm/z=35.0371
10434,10443,MS1 annotation,4.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
10447,10451,MS1 annotation,3.000,[M+NH4]+ [2M+Na]+ dm/z=343.0554
10480,10490,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
10510,10511,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9547
10544,10545,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9820
10618,10644,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9810
10618,10644,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9810
10620,10621,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9720
10799,10839,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9558
10810,10899,MS1 annotation,2.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0264
10819,10860,MS1 annotation,2.000,[M+2H]+2 [M+NH4]+ dm/z=491.1056
10937,11010,MS1 annotation,2.000,[M-2H2O+H]+ [M+NH4]+ dm/z=53.0472
10966,11019,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9815
10987,10995,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
11061,11253,MS1 annotation,2.000,[2M-2H2O+2H]+2 [M+NH4]+ dm/z=35.0374
11071,11133,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9551
11095,11105,MS1 annotation,2.000,[M-3H2O+H]+ [M+Na]+ dm/z=76.0101
11148,11158,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9815
11165,11278,MS1 annotation,3.000,[M+NH4]+ [M-H2O+H]+ dm/z=35.0380
11165,11357,MS1 annotation,3.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9932
11165,11278,MS1 annotation,3.000,[M+NH4]+ [2M-2H2O+2H]+2 dm/z=35.0380
11165,11357,MS1 annotation,3.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9932
11188,11201,MS1 annotation,2.000,[M+K]+ [M+Na]+ dm/z=15.9739
11256,11261,MS1 annotation,2.000,[M+NH4]+ [M+H]+ dm/z=17.0266
11256,11261,MS1 annotation,2.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0266
11278,11357,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
11338,11373,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9554
11376,11377,MS1 annotation,2.000,[M+K]+ [M+Na]+ dm/z=15.9727
11394,11466,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
11456,11459,MS1 annotation,2.000,[M+K]+ [M+Na]+ dm/z=15.9718
11461,11476,MS1 annotation,2.000,[M+NH4]+ [M+ACN+H]+ dm/z=23.9977
11467,11500,MS1 annotation,2.000,[M-H2O+H]+ [M+NH4]+ dm/z=35.0372
11524,11525,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9812
11719,11747,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9557
11740,11781,MS1 annotation,2.000,[M+NH4]+ [M-H2O+H]+ dm/z=35.0371
11799,11878,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9555
11888,11890,MS1 annotation,2.000,[M+Na]+ [2M-2H2O+NH4]+ dm/z=249.1337
11909,11950,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
11912,11977,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9549
12006,12038,MS1 annotation,4.000,[2M-2H2O+2H]+2 [M+NH4]+ dm/z=35.0373
12006,12019,MS1 annotation,4.000,[M+Na]+ [M+NH4]+ dm/z=4.9545
12006,12032,MS1 annotation,4.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0268
12018,12050,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
12019,12032,MS1 annotation,4.000,[2M+2H]+2 [M+Na]+ dm/z=21.9813
12031,12033,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9816
12107,12108,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9817
12110,12118,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
12176,12252,MS1 annotation,4.000,[M+Na]+ [M-H2O+NH4]+ dm/z=22.9666
12220,12230,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9551
12222,12226,MS1 annotation,2.000,[2M-2H2O+Na]+ [M+H]+ dm/z=132.0061
12245,12259,MS1 annotation,3.000,[M+NH4]+ [M+Na]+ dm/z=4.9555
12250,12251,MS1 annotation,4.000,[M+NH4]+ [M-H2O+Na]+ dm/z=13.0552
12259,12265,MS1 annotation,3.000,[M+K]+ [M+NH4]+ dm/z=20.9275
12324,12325,MS1 annotation,4.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
12362,12368,MS1 annotation,2.000,[2M+H]+ [M+ACN+Na]+ dm/z=12.0000
12365,12372,MS1 annotation,5.000,[M+H]+ [2M-H2O+NH4]+ dm/z=137.0687
12379,12465,MS1 annotation,4.000,[2M-2H2O+2H]+2 [M+NH4]+ dm/z=35.0377
12379,12514,MS1 annotation,4.000,[M-H2O+Na]+ [M+NH4]+ dm/z=13.0545
12386,12414,MS1 annotation,2.000,[2M-2H2O+2H]+2 [M+NH4]+ dm/z=35.0369
12478,12533,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9819
12483,12496,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9818
12491,12634,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
12523,12528,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
12615,12617,MS1 annotation,2.000,[2M+H]+ [M+NH4]+ dm/z=198.0739
12669,12670,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
12715,12809,MS1 annotation,4.000,[M+NH4]+ [M+Na]+ dm/z=4.9555
12745,12746,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
12750,12768,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9818
12769,12770,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9819
12769,12770,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9819
12777,12788,MS1 annotation,2.000,[2M+H]+ [M+Na]+ dm/z=393.1484
12823,12867,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9556
12940,12988,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9818
12958,13083,MS1 annotation,2.000,[M+NH4]+ [M-H2O+H]+ dm/z=35.0372
12958,13083,MS1 annotation,2.000,[M+NH4]+ [2M-2H2O+2H]+2 dm/z=35.0372
12996,13073,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9545
12996,13019,MS1 annotation,3.000,[M-2H2O+H]+ [M+NH4]+ dm/z=53.0482
13025,13047,MS1 annotation,4.000,[M+Na]+ [M+NH4]+ dm/z=4.9556
13025,13046,MS1 annotation,4.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0265
13046,13047,MS1 annotation,4.000,[M+Na]+ [M+H]+ dm/z=21.9821
13046,13047,MS1 annotation,4.000,[M+Na]+ [2M+2H]+2 dm/z=21.9821
13068,13069,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9556
13076,13094,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
13082,13095,MS1 annotation,2.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0262
13123,13177,MS1 annotation,6.000,[M-H2O+H]+ [M+Na]+ dm/z=39.9930
13123,13301,MS1 annotation,6.000,[M+NH4]+ [M+Na]+ dm/z=4.9551
13123,13219,MS1 annotation,6.000,[M+K]+ [M+Na]+ dm/z=15.9746
13167,13175,MS1 annotation,2.000,[M+Na]+ [2M-3H2O+NH4]+ dm/z=197.0688
13177,13301,MS1 annotation,6.000,[M+NH4]+ [M-H2O+H]+ dm/z=35.0379
13177,13302,MS1 annotation,6.000,[2M+NH4]+ [M-H2O+H]+ dm/z=437.1897
13177,13220,MS1 annotation,6.000,[2M+Na]+ [M-H2O+H]+ dm/z=442.1449
13177,13219,MS1 annotation,6.000,[M+K]+ [M-H2O+H]+ dm/z=55.9675
13220,13301,MS1 annotation,6.000,[M+NH4]+ [2M+Na]+ dm/z=407.1070
13244,13317,MS1 annotation,2.000,[M+H]+ [M+Na]+ dm/z=21.9816
13261,13283,MS1 annotation,2.000,[M+NH4]+ [M+ACN+H]+ dm/z=23.9975
13270,13272,MS1 annotation,3.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0266
13270,13293,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9556
13272,13293,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9822
13272,13293,MS1 annotation,3.000,[M+Na]+ [2M+2H]+2 dm/z=21.9822
13278,13298,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9819
13278,13298,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9819
13333,13492,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
13373,13381,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9819
13385,13386,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9811
13436,13437,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
13469,13488,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
13511,13519,MS1 annotation,2.000,[M+NH4]+ [M+H]+ dm/z=17.0263
13511,13519,MS1 annotation,2.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0263
13523,13538,MS1 annotation,3.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0271
13523,13536,MS1 annotation,3.000,[2M-2H2O+2H]+2 [M+NH4]+ dm/z=35.0386
13526,13537,MS1 annotation,4.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0267
13526,13587,MS1 annotation,4.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
13537,13587,MS1 annotation,4.000,[M+Na]+ [M+H]+ dm/z=21.9820
13537,13587,MS1 annotation,4.000,[M+Na]+ [2M+2H]+2 dm/z=21.9820
13723,13759,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9549
13785,13937,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9556
13819,13829,MS1 annotation,4.000,[M+H]+ [2M+Na]+ dm/z=394.1965
13820,13969,MS1 annotation,5.000,[M+Na]+ [M-H2O+NH4]+ dm/z=22.9665
13821,13840,MS1 annotation,4.000,[M+K]+ [M+Na]+ dm/z=15.9734
13829,13840,MS1 annotation,4.000,[M+K]+ [M+H]+ dm/z=37.9554
13835,13841,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9554
13843,13914,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9549
13856,13858,MS1 annotation,3.000,[M+K]+ [M+H]+ dm/z=37.9561
13856,13857,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9817
13857,13858,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9744
13899,13931,MS1 annotation,4.000,[M+Na]+ [M+H]+ dm/z=21.9797
13911,13919,MS1 annotation,4.000,[M+Na]+ [M+H]+ dm/z=21.9818
13911,13913,MS1 annotation,4.000,[2M+Na]+ [M+H]+ dm/z=273.1002
13932,13936,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
14062,14082,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9556
14066,14140,MS1 annotation,3.000,[M+K]+ [M+NH4]+ dm/z=20.9289
14066,14139,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
14110,14111,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
14139,14140,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9735
14163,14190,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
14168,14170,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9821
14176,14181,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9552
14257,14306,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
14271,14313,MS1 annotation,4.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9930
14278,14280,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
14309,14310,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
14321,14356,MS1 annotation,5.000,[M+NH4]+ [M-H2O+H]+ dm/z=35.0379
14321,14323,MS1 annotation,5.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9923
14323,14356,MS1 annotation,5.000,[M+NH4]+ [M+Na]+ dm/z=4.9543
14336,14358,MS1 annotation,3.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9928
14336,14358,MS1 annotation,3.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9928
14423,14424,MS1 annotation,4.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
14424,14425,MS1 annotation,4.000,[M+K]+ [M+Na]+ dm/z=15.9738
14424,14430,MS1 annotation,4.000,[M-2H2O+H]+ [M+Na]+ dm/z=58.0032
14461,14466,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
14488,14497,MS1 annotation,4.000,[M+Na]+ [M+K]+ dm/z=15.9730
14492,14502,MS1 annotation,4.000,[M+NH4]+ [M+H]+ dm/z=17.0268
14492,14502,MS1 annotation,4.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0268
14497,14502,MS1 annotation,4.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
14503,14794,MS1 annotation,3.000,[M+K]+ [M+NH4]+ dm/z=20.9288
14503,14525,MS1 annotation,3.000,[2M+Na]+ [M+NH4]+ dm/z=491.0924
14505,14572,MS1 annotation,3.000,[M+NH4]+ [M-H2O+H]+ dm/z=35.0372
14545,14578,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9809
14589,14591,MS1 annotation,5.000,[M+K]+ [M+Na]+ dm/z=15.9747
14589,14593,MS1 annotation,5.000,[M+NH4]+ [M+Na]+ dm/z=4.9553
14659,14665,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9815
14722,14725,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9818
14744,14751,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9550
14746,14750,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9555
14777,14787,MS1 annotation,2.000,[2M+2H]+2 [M+Na]+ dm/z=21.9819
14800,14838,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9555
14820,14821,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9556
14830,14851,MS1 annotation,2.000,[M+NH4]+ [M+H]+ dm/z=17.0264
14830,14851,MS1 annotation,2.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0264
14834,14882,MS1 annotation,4.000,[2M+2H]+2 [M+Na]+ dm/z=21.9823
14834,14869,MS1 annotation,4.000,[M+K]+ [M+Na]+ dm/z=15.9734
14834,14861,MS1 annotation,4.000,[M+NH4]+ [M+Na]+ dm/z=4.9558
14835,14847,MS1 annotation,4.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
14849,14870,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
14861,14882,MS1 annotation,4.000,[2M+2H]+2 [M+NH4]+ dm/z=17.0265
14861,14869,MS1 annotation,4.000,[M+K]+ [M+NH4]+ dm/z=20.9291
14876,14924,MS1 annotation,4.000,[M+Na]+ [M+H]+ dm/z=21.9819
14876,14961,MS1 annotation,4.000,[M+K]+ [M+H]+ dm/z=37.9556
14898,14899,MS1 annotation,2.000,[M+NH4]+ [M+H]+ dm/z=17.0268
14924,14961,MS1 annotation,4.000,[M+K]+ [M+Na]+ dm/z=15.9737
14962,15125,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9819
14962,15125,MS1 annotation,3.000,[M+Na]+ [2M+2H]+2 dm/z=21.9819
14979,15010,MS1 annotation,2.000,[M+K]+ [M+Na]+ dm/z=15.9733
14999,15002,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9817
14999,15002,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9817
15021,15026,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9554
15033,15034,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
15056,15057,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9819
15070,15071,MS1 annotation,2.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9925
15070,15071,MS1 annotation,2.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9925
15107,15117,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9819
15124,15125,MS1 annotation,3.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9925
15127,15195,MS1 annotation,2.000,[M+NH4]+ [M+Na]+ dm/z=4.9554
15132,15136,MS1 annotation,6.000,[M+K]+ [M-2H2O+H]+ dm/z=73.9756
15132,15135,MS1 annotation,6.000,[M+Na]+ [M-2H2O+H]+ dm/z=58.0027
15132,15134,MS1 annotation,6.000,[M+NH4]+ [M-2H2O+H]+ dm/z=53.0476
15133,15136,MS1 annotation,6.000,[M+K]+ [M-H2O+H]+ dm/z=55.9652
15133,15135,MS1 annotation,6.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9924
15133,15134,MS1 annotation,6.000,[M+NH4]+ [M-H2O+H]+ dm/z=35.0372
15134,15136,MS1 annotation,6.000,[M+K]+ [M+NH4]+ dm/z=20.9280
15134,15135,MS1 annotation,6.000,[M+Na]+ [M+NH4]+ dm/z=4.9551
15135,15136,MS1 annotation,6.000,[M+K]+ [M+Na]+ dm/z=15.9729
15151,15153,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
15165,15168,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9822
15165,15168,MS1 annotation,3.000,[M+Na]+ [2M+2H]+2 dm/z=21.9822
15167,15168,MS1 annotation,3.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9929
15167,15168,MS1 annotation,3.000,[M+Na]+ [2M-2H2O+2H]+2 dm/z=39.9929
15248,15249,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
15259,15267,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
15272,15396,MS1 annotation,2.000,[M+Na]+ [M-2H2O+K]+ dm/z=20.0452
15286,15287,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
15294,15295,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9820
15298,15438,MS1 annotation,5.000,[M+K]+ [M+H]+ dm/z=37.9553
15298,15314,MS1 annotation,5.000,[M+Na]+ [M+H]+ dm/z=21.9822
15298,15398,MS1 annotation,5.000,[2M+Na]+ [M+H]+ dm/z=572.1499
15298,15397,MS1 annotation,5.000,[2M+NH4]+ [M+H]+ dm/z=567.1948
15314,15438,MS1 annotation,5.000,[M+K]+ [M+Na]+ dm/z=15.9731
15314,15397,MS1 annotation,5.000,[2M+NH4]+ [M+Na]+ dm/z=545.2127
15321,15322,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
15371,15373,MS1 annotation,5.000,[M+Na]+ [M+H]+ dm/z=21.9819
15371,15372,MS1 annotation,5.000,[M+NH4]+ [M+H]+ dm/z=17.0269
15372,15373,MS1 annotation,5.000,[M+Na]+ [M+NH4]+ dm/z=4.9550
15372,15380,MS1 annotation,5.000,[M-2H2O+H]+ [M+NH4]+ dm/z=53.0478
15373,15380,MS1 annotation,5.000,[M-2H2O+H]+ [M+Na]+ dm/z=58.0027
15385,15415,MS1 annotation,3.000,[M+NH4]+ [M+K]+ dm/z=20.9297
15385,15416,MS1 annotation,3.000,[M+Na]+ [M+K]+ dm/z=15.9742
15397,15438,MS1 annotation,5.000,[M+K]+ [2M+NH4]+ dm/z=529.2395
15415,15416,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9555
15446,15447,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
15477,15495,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
15502,15525,MS1 annotation,4.000,[M+NH4]+ [M+H]+ dm/z=17.0278
15502,15527,MS1 annotation,4.000,[M+Na]+ [M+H]+ dm/z=21.9832
15502,15525,MS1 annotation,4.000,[M+NH4]+ [2M+2H]+2 dm/z=17.0278
15502,15527,MS1 annotation,4.000,[M+Na]+ [2M+2H]+2 dm/z=21.9832
15506,15537,MS1 annotation,3.000,[M+K]+ [M+H]+ dm/z=37.9558
15506,15516,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9820
15516,15537,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9738
15523,15525,MS1 annotation,4.000,[M+NH4]+ [M-H2O+H]+ dm/z=35.0371
15523,15527,MS1 annotation,4.000,[M+Na]+ [M-H2O+H]+ dm/z=39.9924
15525,15527,MS1 annotation,4.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
15531,15632,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9549
15557,15594,MS1 annotation,3.000,[M-H2O+H]+ [M+NH4]+ dm/z=35.0371
15557,15558,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9553
15558,15594,MS1 annotation,3.000,[M-H2O+H]+ [M+Na]+ dm/z=39.9924
15559,15578,MS1 annotation,2.000,[M+NH4]+ [M-H2O+H]+ dm/z=35.0372
15559,15578,MS1 annotation,2.000,[M+NH4]+ [2M-2H2O+2H]+2 dm/z=35.0372
15572,15573,MS1 annotation,3.000,[M+Na]+ [M+NH4]+ dm/z=4.9549
15572,15629,MS1 annotation,3.000,[M+K]+ [M+NH4]+ dm/z=20.9285
15573,15629,MS1 annotation,3.000,[M+K]+ [M+Na]+ dm/z=15.9737
15609,15611,MS1 annotation,4.000,[M+Na]+ [M+H]+ dm/z=21.9819
15609,15610,MS1 annotation,4.000,[M+NH4]+ [M+H]+ dm/z=17.0265
15610,15611,MS1 annotation,4.000,[M+Na]+ [M+NH4]+ dm/z=4.9554
15670,15684,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9821
15670,15684,MS1 annotation,3.000,[M+Na]+ [2M+2H]+2 dm/z=21.9821
15671,15679,MS1 annotation,2.000,[M+Na]+ [M+NH4]+ dm/z=4.9552
15674,15684,MS1 annotation,3.000,[M+Na]+ [M+K]+ dm/z=15.9737
15734,15742,MS1 annotation,2.000,[M+Na]+ [M+H]+ dm/z=21.9819
15734,15742,MS1 annotation,2.000,[M+Na]+ [2M+2H]+2 dm/z=21.9819
15737,15804,MS1 annotation,3.000,[M+K]+ [M+H]+ dm/z=37.9553
15737,15803,MS1 annotation,3.000,[M+Na]+ [M+H]+ dm/z=21.9817
