CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
4014	4034	11	0.9594	-86.963
1533	5397	11	0.9565	-60.019
3219	5595	11	0.9539	-0.000
1521	5310	11	0.9783	-5.027
10	90	11	0.9614	-17.026
1569	5325	11	0.9706	-192.027
152	2803	11	0.9512	-156.042
4034	5309	11	0.9689	78.010
1527	1593	11	0.9539	-474.079
2541	6207	11	0.9228	2.013
3219	5151	11	0.9436	-162.053
2258	4336	11	0.9598	-146.037
4811	5901	11	0.9298	-14.016
777	4034	11	0.9682	-118.007
1596	5309	11	0.9536	-102.032
424	2803	11	0.9508	-156.042
1368	1569	11	0.9587	192.025
5281	5324	11	0.9335	86.037
38	2803	11	0.9451	180.043
1368	4601	11	0.9538	192.025
38	2558	11	0.9489	-17.026
3999	4175	11	0.9663	-118.041
1	2367	11	0.9476	174.053
1683	2585	11	0.9317	-20.026
10	2286	11	0.9482	56.027
424	5397	11	0.9528	-174.015
1713	3999	11	0.9589	118.005
152	4601	11	0.981	0.000
1368	2367	11	0.9508	192.025
33	2268	11	0.9698	-18.011
638	5946	11	0.9543	123.091
5309	5310	11	0.9721	-17.027
777	5309	11	0.9625	-39.997
1527	1533	11	0.9468	197.069
424	2367	11	0.9724	-0.000
1713	5158	11	0.9713	66.011
3405	3474	11	0.9351	0.000
1515	5325	11	0.9621	-192.027
1	1515	11	0.9469	174.053
130	5281	11	0.9379	-104.011
2585	4346	11	0.9396	104.048
2541	4336	11	0.9444	16.016
1890	5397	11	0.9486	132.057
2541	2585	11	0.9634	1.979
2541	5312	11	0.9318	34.005
130	5324	11	0.9354	-17.974
1368	5325	11	0.9751	-0.002
2050	4014	11	0.9718	266.044
3999	4034	11	0.9587	-100.978
5592	5901	11	0.9346	32.025
2050	5158	11	0.9845	228.064
1	17	11	0.9451	-17.027
152	1569	11	0.9827	-0.000
4728	4983	11	0.9449	35.036
4014	5310	11	0.9577	-25.980
152	5325	11	0.9602	-192.027
1515	1569	11	0.9802	-0.000
424	4037	11	0.9454	-132.006
5158	5309	11	0.9633	29.026
335	5082	11	0.9272	-144.042
4983	5901	11	0.9371	-31.041
1	2803	11	0.9532	18.011
4619	5890	11	0.9472	0.000
38	2268	11	0.9685	-0.000
4811	5281	11	0.9355	27.995
4728	4811	11	0.9492	18.011
3219	3474	11	0.9432	0.000
187	1567	11	0.9359	-0.000
5595	5596	11	0.9281	15.996
424	1368	11	0.9496	-192.025
1515	4601	11	0.9871	0.000
1596	4043	11	0.9405	0.001
2050	4175	11	0.9826	162.017
2585	4894	11	0.9556	72.057
10	4336	11	0.9487	-107.038
1596	3405	11	0.9759	0.000
2268	2558	11	0.9507	-17.026
1533	3243	11	0.9487	-1.031
4034	5310	11	0.9713	60.983
3405	5151	11	0.9446	-162.053
1596	4619	11	0.9429	0.000
777	1713	11	0.9668	-135.034
36	3405	11	0.9571	192.063
2050	4034	11	0.9774	179.080
1368	3243	11	0.9555	76.998
1368	1515	11	0.9513	192.025
3219	4043	11	0.9432	0.000
4601	5325	11	0.9662	-192.027
777	1521	11	0.9723	-51.997
