CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
359	686	5	0.8948	308.111
347	988	5	0.9645	1.979
153	428	5	0.9693	15.995
245	753	5	0.9039	-14.052
264	315	5	0.8955	102.032
753	1183	5	0.918	13.980
859	935	5	0.9314	-30.009
111	153	5	0.9493	13.978
259	264	5	0.8863	432.126
25	155	5	0.9709	15.995
336	347	5	0.9761	-37.979
262	779	5	0.9161	-160.016
428	756	5	0.9113	15.996
160	273	5	0.944	8.973
933	1183	5	0.9486	-48.058
241	428	5	0.9127	-0.001
129	688	5	0.9415	0.004
727	799	5	0.8864	14.016
412	826	5	0.8845	130.975
467	606	5	0.8972	29.973
153	401	5	0.9347	-13.976
779	1037	5	0.983	0.000
401	639	5	0.9096	29.971
424	988	5	0.9215	2.016
639	820	5	0.9113	162.053
240	375	5	0.9428	162.053
424	1183	5	0.9541	-30.047
336	1037	5	0.9245	86.129
779	863	5	0.9561	-15.995
550	686	5	0.8971	146.056
347	1105	5	0.9349	-2.052
111	359	5	0.8887	-146.060
111	228	5	0.9713	15.995
267	1037	5	0.9025	162.053
245	787	5	0.9318	86.001
228	823	5	0.9218	162.053
988	1600	5	0.909	-54.083
454	606	5	0.9553	15.993
223	1037	5	0.9868	0.001
288	988	5	0.9607	-0.072
89	163	5	0.9788	15.995
383	424	5	0.9223	-46.077
1588	1600	5	0.9113	74.037
383	1233	5	0.9256	-74.108
155	228	5	0.9339	148.075
110	111	5	0.9077	-176.031
1233	1521	5	0.9156	-70.042
469	668	5	0.9724	15.995
111	550	5	0.9665	15.996
548	563	5	0.92	13.979
153	166	5	0.9436	30.009
262	668	5	0.884	-186.031
424	1099	5	0.9034	-30.047
347	1233	5	0.9767	-28.067
129	1037	5	0.9321	15.999
686	823	5	0.9753	15.996
111	166	5	0.9405	43.987
163	227	5	0.8905	162.055
238	259	5	0.9357	-387.068
153	639	5	0.8983	15.995
668	688	5	0.8841	10.020
155	227	5	0.9281	192.064
395	412	5	0.9238	-13.980
639	756	5	0.9779	15.996
262	688	5	0.8889	-176.011
160	264	5	0.9734	162.053
336	1020	5	0.9804	-22.021
110	153	5	0.9082	-162.053
1711	1713	6	0.8241	-44.026
61	62	6	0.9076	28.031
1652	1660	6	0.8817	88.052
384	1762	6	0.8695	-196.276
1663	1761	6	0.9433	-28.032
1761	1763	6	0.857	87.050
1749	1762	6	0.8402	132.081
