CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
4977	5728	20	0.9634	-41.014
3138	6203	20	0.91	188.085
1281	6186	20	0.9837	-17.026
157	602	20	0.9614	-17.027
1045	5467	20	0.9734	-28.032
1021	4252	20	0.95	115.026
3740	4520	20	0.9745	-0.109
2929	5002	20	1.0	-0.000
2943	5467	20	0.97	107.039
290	2128	20	0.9566	192.063
4554	5398	20	0.9652	60.025
3197	6042	20	0.947	0.000
3134	3173	20	0.9622	0.012
1021	4554	20	0.9637	-77.005
1021	6376	20	0.95	-58.985
1669	7318	20	0.9883	-0.135
2128	2355	20	0.9444	0.001
3800	5520	20	0.9597	75.012
1021	3173	20	0.9507	-59.061
4520	4554	20	0.9647	-191.922
1313	6274	20	0.9247	-107.056
4214	5728	20	0.9574	-56.026
508	2929	20	0.9283	0.001
1211	2763	20	0.9075	-84.021
1596	3166	20	0.9499	-17.843
3166	6203	20	0.913	206.094
290	4619	20	0.9588	73.007
27	3157	20	1.0	0.046
27	841	20	0.9532	18.011
3740	6370	20	0.9587	-192.025
5637	6153	20	0.9191	153.064
3160	6987	20	0.9275	389.110
3780	6274	20	0.9558	12.003
4613	6526	20	0.9562	-55.011
508	1748	20	0.9447	-162.054
5728	6274	20	0.9342	-89.046
841	3173	20	0.9532	-18.045
290	3134	20	0.96	162.007
3846	4893	20	0.9047	-489.090
6370	6526	20	0.9672	17.973
3166	3326	20	0.9438	-17.026
700	3903	20	0.9443	-197.158
5637	6948	20	0.9228	2.013
133	6042	20	0.9615	0.073
1669	6987	20	0.9723	-162.054
5622	5728	20	0.9552	107.039
1281	2943	20	0.9795	-83.073
290	1748	20	0.9551	30.009
1021	3740	20	0.9594	115.026
3197	3740	20	0.9745	-0.000
2673	2763	20	0.9118	-44.987
3740	4554	20	0.9706	-192.030
290	6200	20	0.9551	60.023
1021	6370	20	0.9555	-77.000
910	1045	20	0.9671	17.030
3837	3846	20	0.9142	-189.992
13	4252	20	0.9871	0.000
6076	6153	20	0.972	0.000
290	1281	20	0.9642	78.031
3516	5728	20	0.9412	35.001
3166	6153	20	0.9165	176.048
27	1021	20	0.9507	59.027
4252	6370	20	0.9538	-192.025
1597	4355	20	0.9396	-104.049
1281	5467	20	0.9676	23.965
4252	4554	20	0.9662	-192.030
6987	7318	20	0.9685	161.918
3166	4214	20	0.9091	202.062
3744	4893	20	0.9685	2.015
4619	5396	20	0.9713	-60.984
3800	5387	20	0.9679	103.991
3800	6205	20	0.9746	-162.051
5387	5396	20	0.9594	-86.962
4214	5622	20	0.939	-163.065
1045	1281	20	0.9723	-51.998
3780	4355	20	0.9317	-20.026
27	3134	20	0.9622	-0.046
5387	6205	20	0.9718	-266.042
2723	3912	20	0.9131	78.006
2723	5637	20	0.928	38.974
1669	4911	20	0.9184	189.031
3197	4554	20	0.9665	-192.030
6186	6205	20	0.9845	-228.062
1045	5520	20	0.965	-60.023
1045	3800	20	0.9668	-135.035
5387	6186	20	0.9678	-37.980
1597	3365	20	0.9406	-106.028
1211	5728	20	0.9796	-39.000
1281	6205	20	0.9816	-245.089
3134	4252	20	0.955	174.099
2016	5396	20	0.9689	-78.010
157	6274	20	0.9495	-89.046
2723	4214	20	0.9367	218.053
1021	6526	20	0.9581	-59.027
1281	4619	20	0.9783	-5.025
157	5728	20	0.9733	0.000
1597	2673	20	0.9387	16.992
290	2355	20	0.9664	192.064
3115	5642	20	0.9203	-31.970
5398	6376	20	0.9498	-42.005
5398	6526	20	0.9636	-42.047
1748	2355	20	0.9436	162.055
1669	1987	20	0.9698	-18.011
3134	4554	20	0.9656	-17.932
4252	4520	20	0.9731	-0.109
1021	3134	20	0.9632	-59.073
5398	6370	20	0.9536	-60.020
544	700	20	0.9468	197.069
508	6153	20	0.9281	15.996
157	1597	20	0.946	-17.026
6376	6526	20	0.9615	-0.042
3197	4252	20	0.9731	0.000
1987	7318	20	0.9652	17.876
2943	3800	20	0.9783	0.036
4911	5400	20	0.9118	31.989
1211	5637	20	0.962	-162.053
2016	4619	20	0.9721	-17.026
1045	6205	20	0.9682	-297.086
3800	4619	20	0.9617	78.013
2943	5387	20	0.9748	104.027
4619	6205	20	0.9709	-240.064
3516	4355	20	0.9289	-86.074
5622	5637	20	0.9444	-16.014
4619	5467	20	0.9598	28.990
6076	6203	20	0.903	30.047
841	1987	20	0.9604	-180.043
2943	4619	20	0.9678	78.049
2355	5002	20	0.9432	0.000
3197	6370	20	0.9496	-192.025
1021	3157	20	0.9507	-58.982
700	6526	20	0.9586	-60.057
3134	3157	20	0.9683	0.091
1045	2943	20	0.9747	-135.071
5637	6274	20	0.9318	34.007
3157	3173	20	1.0	-0.079
3197	4520	20	1.0	-0.109
2723	3780	20	0.9372	60.979
3134	6526	20	0.9622	0.046
4355	6274	20	0.9482	32.029
3744	3903	20	0.9615	473.990
2636	6526	20	0.9606	-72.061
13	4520	20	0.9733	-0.109
2723	5728	20	0.933	162.027
3740	6376	20	0.9597	-174.010
2016	6200	20	0.9711	-30.010
