CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
397	4167	14	0.9196	-132.081
2676	3378	14	0.9775	-0.036
4269	4601	14	0.9406	-94.006
2663	4446	14	0.9688	-372.110
246	4601	14	0.9683	66.030
2984	4452	14	0.9759	11.999
1029	1395	14	0.9549	11.964
4269	4452	14	0.944	-82.006
293	760	14	0.9822	-54.046
2676	2796	14	0.9826	0.000
397	4147	14	0.9224	9.949
1305	4147	14	0.9535	94.009
323	3507	14	0.9729	45.947
2742	4601	14	0.9488	-12.000
3248	5214	14	1.0	0.002
801	1305	14	0.9272	66.032
760	2092	14	0.9823	90.104
293	3372	14	0.9805	43.989
732	4601	14	0.9637	66.031
830	929	15	0.9144	-0.984
970	1763	15	0.904	15.996
705	2161	15	0.9072	-43.992
726	970	15	0.8483	42.011
568	726	15	0.922	36.058
830	1763	15	0.9153	-0.984
695	726	15	0.8484	7.042
2161	4444	15	0.904	43.994
568	705	15	0.8463	-74.036
929	1763	15	0.9822	0.000
568	4444	15	0.8476	-74.033
705	4444	15	0.9667	0.003
929	970	15	0.9204	-15.996
568	695	15	0.8528	29.016
1539	3796	16	0.8504	42.010
1302	2648	16	0.8616	-178.028
990	3543	16	0.8611	-20.026
2648	2751	16	0.8879	15.997
2751	5054	16	0.8667	13.979
2648	3543	16	0.8718	-18.010
1297	3543	16	0.8454	456.075
1539	3504	16	0.8951	-15.995
990	3504	16	0.83	176.012
1302	3504	16	0.9641	0.000
990	2648	16	0.9597	-2.016
1539	1673	16	0.8664	-30.011
1297	2648	16	0.9189	474.085
1302	1539	16	0.9083	15.996
2648	3504	16	0.839	178.029
1539	2751	16	0.8522	-178.026
990	1297	16	0.914	-476.101
990	1302	16	0.8538	176.012
1539	5054	16	0.8842	-164.048
2070	3892	17	0.834	210.092
2205	4589	18	0.8005	-106.040
2205	2580	18	0.8055	-35.977
1294	1674	19	0.9139	-0.034
63	2690	19	0.7347	-22.027
2690	4260	19	0.7284	-53.968
1676	3576	19	0.9491	-38.073
3197	5110	19	0.7724	32.041
754	4809	19	0.7494	-152.139
1408	2690	19	0.8806	1.973
1674	1748	19	0.9212	11.925
762	1408	19	0.8801	-13.905
762	1748	19	1.0	-0.000
315	1748	19	0.9824	-28.031
996	1674	19	0.8841	4.071
1408	2653	19	0.8817	17.972
30	1294	19	0.9343	-39.997
2653	3576	19	0.8968	6.027
30	219	19	0.9511	-2.019
219	1294	19	0.8895	-37.979
1408	4809	19	0.9004	-106.063
30	2653	19	0.9175	-24.039
1294	4809	19	0.8935	-108.076
219	444	19	0.829	-42.019
30	762	19	0.916	-28.106
1294	3576	19	0.8793	21.986
1294	1408	19	0.9797	-2.013
762	1294	19	0.8797	-11.892
1181	2653	19	0.87	64.089
4460	4818	19	0.8173	-18.006
1676	4460	19	0.8907	-194.098
219	271	19	0.7753	-162.058
3576	4460	19	0.9272	-156.025
1294	2653	19	0.8886	15.959
2282	5110	19	0.8685	34.000
1674	4460	19	0.8875	-134.004
63	4809	19	0.7794	-130.063
219	4809	19	0.8724	-146.055
1748	2690	19	0.9846	-11.931
30	2690	19	0.9149	-40.037
23	5257	19	0.8719	-210.091
3576	4818	19	0.7911	-174.031
1674	2690	19	0.9329	-0.006
1408	1674	19	0.8609	1.979
30	3576	19	0.884	-18.011
1748	2653	19	0.9828	4.067
762	2690	19	0.9846	-11.932
996	1748	19	0.9627	15.996
219	754	19	0.7692	6.085
1181	4460	19	0.7516	-85.908
4460	5110	19	0.76	34.059
1676	3197	19	0.8563	-192.080
1207	2282	19	0.8894	-44.025
996	1181	19	0.8776	-44.026
1408	3576	19	0.8653	24.000
1294	1748	19	0.8797	11.891
30	1674	19	0.8727	-40.031
996	2653	19	0.9524	20.064
762	1674	19	0.9212	-11.926
30	1408	19	0.9435	-42.011
870	5257	19	0.7554	143.987
1408	1748	19	0.8801	13.905
63	444	19	0.9639	-26.027
315	762	19	0.9824	-28.031
30	996	19	0.8899	-44.102
444	4809	19	0.7689	-104.035
2653	2690	19	0.9834	-15.999
30	1748	19	0.916	-28.106
219	3576	19	0.7944	-15.992
23	870	19	0.8244	-354.078
219	1408	19	0.9104	-39.992
762	996	19	0.9627	-15.996
3197	4460	19	0.9449	-2.018
63	219	19	0.8309	15.992
1294	2690	19	0.8916	-0.040
825	5110	19	0.729	3.999
762	2653	19	0.9828	4.067
1674	2653	19	0.9407	15.993
1674	3576	19	0.8989	22.020
23	271	19	0.9281	-2.022
1207	5110	19	0.9295	-10.025
4740	5165	21	0.9335	-67.987
2555	4370	21	0.921	0.001
1532	2048	21	0.9493	-82.080
449	4291	21	0.9216	378.244
122	3530	21	0.9405	-30.994
210	2713	21	0.9704	-0.000
2574	4291	21	0.9484	46.002
1106	3249	21	0.9322	-24.002
1262	2215	21	0.938	-44.027
277	2504	21	0.9415	-4.030
217	3530	21	0.9674	-21.983
217	4370	21	0.9684	-67.984
2574	4232	21	0.945	21.984
1637	4012	21	0.9681	-2.016
1200	3530	21	0.9474	67.987
2617	4244	21	0.9618	42.010
1637	2543	21	0.9242	29.028
4291	4336	21	0.9794	21.984
45	3841	21	0.9496	260.224
1532	3563	21	0.9209	44.027
1165	2507	21	0.9389	2.016
857	3530	21	0.9586	-21.984
1103	1262	21	0.9401	166.208
1106	3208	21	0.9442	-416.298
1919	5163	21	0.9267	-306.231
45	4824	21	0.9344	72.027
403	4672	21	0.9624	0.000
1661	2504	21	0.9464	-4.031
203	4969	21	0.9315	-262.226
2543	3810	21	0.9367	-2.016
4740	5200	21	0.944	24.001
2617	5289	21	0.9441	36.057
2284	4785	21	0.9262	-64.010
1278	3841	21	0.9457	-21.987
857	1779	21	0.9427	-23.999
122	4012	21	0.9546	-2.016
1043	4012	21	0.9444	67.986
122	1212	21	0.9677	-4.031
78	863	21	0.9797	28.034
203	3195	21	0.9531	-14.016
857	1661	21	0.9683	-21.984
1200	1661	21	0.9508	67.987
863	3841	21	0.9605	-28.032
113	2712	21	0.9331	1.980
4740	4785	21	0.9689	2.015
2507	2574	21	0.9248	-210.070
3202	4824	21	0.9802	-470.294
122	4785	21	0.9672	15.010
2574	4275	21	0.9377	-2.019
2601	3563	21	0.9275	28.032
217	277	21	0.967	-21.984
226	3318	21	0.9254	2.016
924	1212	21	0.9458	-26.016
857	1106	21	0.9622	-67.985
210	2712	21	0.9561	-0.000
203	1043	21	0.9556	-67.986
2713	4672	21	0.9682	-0.000
113	2561	21	0.9708	-0.011
1661	3530	21	0.9624	0.000
2515	3810	21	0.9255	-0.000
1212	1637	21	0.9344	4.031
857	4370	21	0.9622	-67.985
78	3841	21	0.9591	0.002
1532	2215	21	0.9457	-100.090
203	4012	21	0.9522	0.000
1262	1532	21	0.9515	56.064
45	1919	21	0.9267	306.230
403	2713	21	0.9775	0.000
885	3516	21	0.9443	-130.028
1637	3530	21	0.939	-30.994
1919	4291	21	0.9265	72.023
1911	2215	21	0.9311	-46.043
203	4740	21	0.9691	15.012
113	2006	21	0.9512	1.979
207	685	21	0.9218	0.996
217	857	21	0.9783	0.000
885	5289	21	0.9531	-160.039
857	5200	21	0.9377	46.007
4728	4785	21	0.9255	-45.984
1043	5165	21	0.9557	15.010
3530	4785	21	0.9291	46.004
4785	5200	21	0.9471	21.986
122	277	21	0.9378	-30.994
4740	4969	21	0.9356	-277.238
226	2507	21	0.9799	0.000
78	449	21	0.9223	-260.212
113	210	21	0.9498	1.980
2507	4824	21	0.9802	-470.294
1637	4785	21	0.9349	15.010
210	2561	21	0.9462	-1.991
226	1165	21	0.9407	-2.016
4824	5163	21	0.9344	-72.028
3202	4291	21	0.9637	-164.067
2438	4856	21	0.9249	0.001
217	5200	21	0.9586	46.007
3810	4012	21	0.9247	-29.027
1278	1404	21	0.9479	6.045
2006	2712	21	0.9608	0.000
45	78	21	0.9419	260.222
122	836	21	0.9289	-67.985
449	1919	21	0.924	306.220
4232	4321	21	0.9367	-26.020
217	924	21	0.9444	30.995
