formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id	featureId
1	C37H34N3O6PS	[M + H]+	C37H34N3O6PS	0.0	31.31514785961292	29.638566630788276	1.6765812288246456	27	0.8204828462515886	7.303639888319511	7.303639888319511	0.3824031528939011		680.19813	115.58	1_clematis_10_species_crop2-10min_231127_orbi_siri_1	1
1	C18H27NO13	[M + H]+	C18H27NO13	0.9768844221105529	83.97152149622286	80.27179101469804	3.699730481524817	12	0.8669361342783678	4.376722980062263	4.376722980062263	-0.7859531114044078		466.15515	115.73	2_clematis_10_species_crop2-10min_231127_orbi_siri_2	2
1	C19H21N11O3	[M + Na]+	C19H21N11O3	0.4753768844221105	23.399284364770324	19.816013416100972	3.5832709486693535	5	0.7814105349247324	0.803015614586041	0.8440913589456774	0.5393986049575789		474.17236	115.73	3_clematis_10_species_crop2-10min_231127_orbi_siri_3	3
1	C11H23N7O10	[M + Na]+	C11H23N7O10	0.9934673366834172	31.536849097438267	31.536849097438267	0.0	18	0.8377424248768749	-1.1329454512805248	1.698029344701224	-3.2114482416109857		436.13846	115.52	4_clematis_10_species_crop2-10min_231127_orbi_siri_4	4
1	C21H30O14	[M + H3N + H]+	C21H33NO14	0.9829145728643218	58.075167125737615	52.21577630937211	5.8593908163655035	22	0.9029822304797291	6.288870459965041	6.288870459965041	1.352183311991896		524.19809	116.17	5_clematis_10_species_crop2-10min_231127_orbi_siri_5	5
1	C16H18O9	[M + K]+	C16H18O9	0.9241206030150753	9.943356101615468	3.453009751100514	6.490346350514954	1	0.0	-0.5756302694638441	0.5756302694638441	-0.12785916126910707		393.05819	116.26	6_clematis_10_species_crop2-10min_231127_orbi_siri_6	6
1	C25H38F3N3O9S	[M + Na]+	C25H38F3N3O9S	0.1673366834170854	53.96251202216914	53.96251202216914	0.0	11	0.8856903956889616	-2.265886235521022	2.265886235521022	-2.3830846615549786		636.21579	116.5	7_clematis_10_species_crop2-10min_231127_orbi_siri_7	7
1	C6H12O6	[M + K]+	C6H12O6	0.6663316582914574	3.314119973371591	3.314119973371591	0.0	1	0.0	-2.1422293498660134	2.1422293498660134	0.4738962563113115		219.02665	116.52	8_clematis_10_species_crop2-10min_231127_orbi_siri_8	8
1	C10H13N8O6P	[M + H]+	C10H13N8O6P	0.051256281407035184	12.71628428771723	12.71628428771723	0.0	7	0.9931213278967477	4.758387736801047	4.758387736801047	3.341879201370818		373.07809	115.74	9_clematis_10_species_crop2-10min_231127_orbi_siri_9	9
1	C10H13N8O6P	[M + H3N + H]+	C10H16N9O6P	0.48140703517587946	38.36563618855833	38.36563618855833	0.0	9	0.9478677390527254	7.669195017529567	7.669195017529567	3.6084813861342515		390.10480	115.74	10_clematis_10_species_crop2-10min_231127_orbi_siri_10	10
1	C37H35N3O12	[M + H]+	C37H35N3O12	0.7326633165829146	64.44799247133118	59.87992883833561	4.56806363299557	30	0.9225175930125382	3.6451800486998223	3.6451800486998223	-3.248283799091301		714.22703	117.82	11_clematis_10_species_crop2-10min_231127_orbi_siri_11	11
1	C21H33NO13	[M + H]+	C21H33NO13	0.9788944723618092	83.88792598367417	81.3807759554738	2.5071500282003774	16	0.6872138928041314	4.230795142854728	4.230795142854728	1.7973747230802903		508.20338	116.82	12_clematis_10_species_crop2-10min_231127_orbi_siri_12	12
1	C20H26O10	[M + Na]+	C20H26O10	0.3351758793969849	5.58108235194306	3.482571048452937	2.098511303490123	1	0.0	0.21656386587493073	0.21656386587493073	0.20543152931663253		449.14191	116.89	13_clematis_10_species_crop2-10min_231127_orbi_siri_13	13
1	C16H23NO11	[M + H2O + H]+	C16H25NO12	0.9477386934673367	33.29635704181263	33.29635704181263	0.0	4	0.7111544130011177	7.0753918908960785	7.0753918908960785	1.316312200264479		424.14551	116.97	14_clematis_10_species_crop2-10min_231127_orbi_siri_14	14
1	C16H25NO12	[M + H]+	C16H25NO12	0.9477386934673367	33.29635704181263	33.29635704181263	0.0	5	0.8804686495415386	5.069657069421777	5.069657069421777	1.316312200264479		424.14551	116.97	14_clematis_10_species_crop2-10min_231127_orbi_siri_14	14
1	C16H27NO13	[M - H2O + H]+	C16H25NO12	0.9477386934673367	33.29635704181263	33.29635704181263	0.0	6	0.8804686495415386	5.069657069421777	5.069657069421777	-42461.85790364852		424.14551	116.97	14_clematis_10_species_crop2-10min_231127_orbi_siri_14	14
1	C16H22O12	[M + H3N + H]+	C16H25NO12	0.9477386934673367	33.29635704181263	33.29635704181263	0.0	5	0.8804686495415386	5.069657069421777	5.069657069421777	1.316312200264479		424.14551	116.97	14_clematis_10_species_crop2-10min_231127_orbi_siri_14	14
1	C2H7N5O4	[M + Na]+	C2H7N5O4	0.4708542713567839	4.47534340611869	4.47534340611869	0.0	2	0.21091502014195282	-2.606331683780761	2.606331683780761	-2.7888123470820423		188.03850	117.16	15_clematis_10_species_crop2-10min_231127_orbi_siri_15	15
1	C13H18N4O7	[M + K]+	C13H18N4O7	0.777889447236181	9.428729803688043	5.993700526472946	3.4350292772150977	3	0.2501637197118533	-0.7240913931275939	0.7240913931275939	-3.4822563490563447		381.07938	116.52	18_clematis_10_species_crop2-10min_231127_orbi_siri_18	18
1	C13H11NO7	[M + H]+	C13H11NO7	0.563819095477387	56.11162793384426	53.18978137797128	2.9218465558729823	10	0.853956344967784	4.016753474886203	4.016753474886203	0.10833100831376792		294.06086	117.45	19_clematis_10_species_crop2-10min_231127_orbi_siri_19	19
1	C21H31NO13	[M + H]+	C21H31NO13	0.9618090452261308	69.6859247316855	66.41522878578478	3.2706959459007257	17	0.9445992584750793	7.593910032716531	7.593910032716531	3.128273799778544		506.18840	118.27	20_clematis_10_species_crop2-10min_231127_orbi_siri_20	20
1	C21H28O13	[M + H3N + H]+	C21H31NO13	0.9618090452261308	69.6859247316855	66.41522878578478	3.2706959459007257	16	0.9415989783856407	8.048614340423688	8.048614340423688	3.128273799778544		506.18840	118.27	20_clematis_10_species_crop2-10min_231127_orbi_siri_20	20
1	C21H33NO14	[M - H2O + H]+	C21H31NO13	0.9618090452261308	69.6859247316855	66.41522878578478	3.2706959459007257	18	0.9445992584750793	7.593910032716531	7.593910032716531	-35577.62522430483		506.18840	118.27	20_clematis_10_species_crop2-10min_231127_orbi_siri_20	20
1	C21H29NO12	[M + H2O + H]+	C21H31NO13	0.9618090452261308	69.6859247316855	66.41522878578478	3.2706959459007257	15	0.45299007344040043	8.092912858467823	8.092912858467823	3.128273799778544		506.18840	118.27	20_clematis_10_species_crop2-10min_231127_orbi_siri_20	20
1	C33H38O23	[M + H]+	C33H38O23	0.9999999999999999	57.304352049821304	50.699411547778034	6.604940502043269	12	0.9018956267273612	6.195878202198839	6.195878202198839	-0.5651585144775554		803.18721	118.23	21_clematis_10_species_crop2-10min_231127_orbi_siri_21	21
1	C12H16O8	[M + K]+	C12H16O8	0.9743718592964826	3.7187080693265115	3.7187080693265115	0.0	3	0.4297150930068283	2.697761801688222	2.697761801688222	0.5027640893561001		327.04784	118.67	22_clematis_10_species_crop2-10min_231127_orbi_siri_22	22
1	C6H11NO3	[M + K]+	C6H11NO3	0.9959798994974874	0.936103042912244	0.936103042912244	0.0	1	0.0	-0.8439182244123626	0.8439182244123626	-0.061466379383124194		184.03704	118.71	23_clematis_10_species_crop2-10min_231127_orbi_siri_23	23
1	C4H10N3O5	[M + Na]+	C4H10N3O5	0.9999999999999999	22.604714948911457	22.604714948911457	0.0	6	0.312951750434728	8.206943331634257	8.206943331634257	7.110862541352716		203.05271	118.96	24_clematis_10_species_crop2-10min_231127_orbi_siri_24	24
1	C34H42N2O17	[M + K]+	C34H42N2O17	0.7080402010050252	53.10679002134034	49.28439231056776	3.8223977107725773	13	0.9834436866188062	9.056808642853712	9.056808642853712	-2.060268290784339		789.20988	120.26	25_clematis_10_species_crop2-10min_231127_orbi_siri_25	25
1	C22H29NO14	[M + H2O + H]+	C22H31NO15	0.9246231155778896	71.0889588754873	68.32549162414509	2.7634672513422127	12	0.879990373961566	1.6081253967931701	1.6081253967931701	-0.6647761887747353		550.17628	119.07	26_clematis_10_species_crop2-10min_231127_orbi_siri_26	26
1	C22H33NO16	[M - H2O + H]+	C22H31NO15	0.9246231155778896	71.08895887548728	68.32549162414507	2.7634672513422127	14	0.9048793653499382	1.5872396549939614	1.5872396549939614	-32736.653837730966		550.17628	119.07	26_clematis_10_species_crop2-10min_231127_orbi_siri_26	26
1	C22H31NO15	[M + H]+	C22H31NO15	0.9246231155778896	71.08895887548728	68.32549162414507	2.7634672513422127	13	0.9048793653499382	1.5872396549939614	1.5872396549939614	-0.6647761887747353		550.17628	119.07	26_clematis_10_species_crop2-10min_231127_orbi_siri_26	26
1	C22H28O15	[M + H3N + H]+	C22H31NO15	0.9246231155778896	71.08895887548728	68.32549162414507	2.7634672513422127	13	0.9048793653499382	1.5872396549939614	1.5872396549939614	-0.6647761887747353		550.17628	119.07	26_clematis_10_species_crop2-10min_231127_orbi_siri_26	26
1	C14H31NO8	[M + H]+	C14H31NO8	0.8527638190954774	4.903877813006849	4.903877813006849	0.0	2	0.179087628031107	3.070588447496399	3.070588447496399	0.3991553708629944		342.21238	119.22	27_clematis_10_species_crop2-10min_231127_orbi_siri_27	27
1	C7H16N2	[M + H3N + H]+	C7H19N3	0.9999999999999999	22.718924903098006	22.718924903098006	0.0	4	0.164337028768096	8.389249539071432	8.389249539071432	0.24588552556710153		146.16521	119.43	28_clematis_10_species_crop2-10min_231127_orbi_siri_28	28
1	C7H7NO2	[M + K]+	C7H7NO2	0.9999999999999999	13.930124045032022	13.930124045032022	0.0	2	0.9143107925245949	2.788436330329508	2.788436330329508	0.30359433697637916		176.01089	119.43	29_clematis_10_species_crop2-10min_231127_orbi_siri_29	29
1	C22H32O16	[M + K]+	C22H32O16	0.9989949748743718	16.080403644815327	16.080403644815327	0.0	2	0.6158735242130675	1.2993420975808525	1.2993420975808525	-0.27581670822515114		591.13203	120.18	31_clematis_10_species_crop2-10min_231127_orbi_siri_31	31
1	C36H41N3O12	[M + K]+	C36H41N3O12	0.4698492462311558	103.11286874976348	103.11286874976348	0.0	40	0.9482225921587167	6.535296256690809	6.535296256690809	3.856891834208468		746.23506	121.51	32_clematis_10_species_crop2-10min_231127_orbi_siri_32	32
1	C11H12N2O2	[M + K]+	C11H12N2O2	0.814070351758794	1.0	1.0	0.0	1	0.0	NaN	NaN	-0.39384049634593077		243.05294	120.87	33_clematis_10_species_crop2-10min_231127_orbi_siri_33	33
1	C16H29NO4	[M + K]+	C16H29NO4	0.9999999999999999	21.33059287397871	15.90903842070845	5.421554453270259	6	0.7080249389287928	0.5403395657266574	2.5092656235206356	-1.1133612500757704		338.17244	120.87	34_clematis_10_species_crop2-10min_231127_orbi_siri_34	34
1	C11H13N5O2S	[M + H2O + H]+	C11H15N5O3S	0.9994974874371858	27.378003941865312	22.002667918362548	5.375336023502765	5	0.9235174322466102	2.96473218564991	2.96473218564991	0.7152298540128057		298.09705	122.0	35_clematis_10_species_crop2-10min_231127_orbi_siri_35	35
1	C11H15N5O3S	[M + H]+	C11H15N5O3S	0.9994974874371858	27.378003941865312	22.002667918362548	5.375336023502765	6	0.9423073575742807	2.753099977761358	2.753099977761358	0.7152298540128057		298.09705	122.0	35_clematis_10_species_crop2-10min_231127_orbi_siri_35	35
1	C11H17N5O4S	[M - H2O + H]+	C11H15N5O3S	0.9994974874371858	27.378003941865312	22.002667918362548	5.375336023502765	7	0.9423073575742807	2.753099977761358	2.753099977761358	-60417.74474484244		298.09705	122.0	35_clematis_10_species_crop2-10min_231127_orbi_siri_35	35
1	C11H12N4O3S	[M + H3N + H]+	C11H15N5O3S	0.9994974874371858	27.378003941865312	22.002667918362548	5.375336023502765	6	0.9423073575742807	2.753099977761358	2.753099977761358	0.7152298540128057		298.09705	122.0	35_clematis_10_species_crop2-10min_231127_orbi_siri_35	35
1	C11H16O8	[M + K]+	C11H16O8	0.9110552763819096	10.483222290440146	3.3793148495369802	7.103907440903166	1	0.0	1.4297114386592584	1.4297114386592584	1.6328546735103153		315.04819	121.58	36_clematis_10_species_crop2-10min_231127_orbi_siri_36	36
1	C16H26O4	[M + H3N + H]+	C16H29NO4	0.9999999999999999	83.63158246093708	79.76139294861906	3.8701895123180274	15	0.9686699697247845	8.888854106804814	8.888854106804814	-0.11611634962145823		300.21690	121.52	37_clematis_10_species_crop2-10min_231127_orbi_siri_37	37
1	C16H31NO5	[M - H2O + H]+	C16H29NO4	0.9999999999999999	83.63158246093708	79.76139294861906	3.8701895123180274	16	0.9686699697247845	8.888854106804814	8.888854106804814	-59991.95762826994		300.21690	121.52	37_clematis_10_species_crop2-10min_231127_orbi_siri_37	37
1	C16H27NO3	[M + H2O + H]+	C16H29NO4	0.9999999999999999	77.66551274261909	73.79532323030107	3.8701895123180274	12	0.888412757174516	8.547162421352372	8.547162421352372	-0.11611634962145823		300.21690	121.52	37_clematis_10_species_crop2-10min_231127_orbi_siri_37	37
1	C16H29NO4	[M + H]+	C16H29NO4	0.9999999999999999	83.63158246093708	79.76139294861906	3.8701895123180274	15	0.9686699697247845	8.888854106804814	8.888854106804814	-0.11611634962145823		300.21690	121.52	37_clematis_10_species_crop2-10min_231127_orbi_siri_37	37
1	C16H29NO4	[M + Na]+	C16H29NO4	0.9999999999999999	26.91413140543284	24.55706639402423	2.357065011408612	8	0.8475361211194816	3.1446507253731264	3.1446507253731264	-0.7731506820587797		322.19863	121.52	38_clematis_10_species_crop2-10min_231127_orbi_siri_38	38
1	C10H23N6O5P	[M + Na]+	C10H23N6O5P	0.7256281407035176	52.192185347796034	49.227837445502544	2.9643479022934867	11	0.9200295431558815	3.907268029093076	3.907268029093076	-6.050849161900394		361.13379	121.71	39_clematis_10_species_crop2-10min_231127_orbi_siri_39	39
1	C11H9NO2	[M + H]+	C11H9NO2	0.9999999999999999	61.75474505703306	61.75474505703306	0.0	12	0.9920819013152302	3.613467391351446	3.613467391351446	-0.07965142517100059		188.07059	122.14	40_clematis_10_species_crop2-10min_231127_orbi_siri_41	41
1	C11H9NO2	[M + H3N + H]+	C11H12N2O2	0.9999999999999999	95.69272864783571	92.48043301700501	3.2122956308307016	13	0.5357508679375268	3.326316872160158	3.326316872160158	0.12639817610353188		205.09718	122.14	41_clematis_10_species_crop2-10min_231127_orbi_siri_42	42
1	C8H5NO	[M + H]+	C8H5NO	0.9994974874371859	16.08640838485013	13.222350675088572	2.8640577097615583	3	0.8420117378545809	8.739880294277434	8.739880294277434	3.481907166099711		132.04485	122.15	42_clematis_10_species_crop2-10min_231127_orbi_siri_43	43
1	C8H9NO3	[M - H4O2 + H]+	C8H5NO	0.9994974874371859	16.08640838485013	13.222350675088572	2.8640577097615583	4	0.8420117378545809	8.739880294277434	8.739880294277434	-272791.17360571434		132.04485	122.15	42_clematis_10_species_crop2-10min_231127_orbi_siri_43	43
1	C8H7NO2	[M - H2O + H]+	C8H5NO	0.9994974874371859	16.08640838485013	13.222350675088572	2.8640577097615583	4	0.8420117378545809	8.739880294277434	8.739880294277434	-136393.84584927425		132.04485	122.15	42_clematis_10_species_crop2-10min_231127_orbi_siri_43	43
1	C14H18N2O6	[M + H2O + H]+	C14H20N2O7	0.9804020100502513	23.40697329336464	19.931026407971622	3.475946885393019	3	0.17757027679149423	4.141379188034449	4.141379188034449	1.618084178285095		329.13486	122.15	43_clematis_10_species_crop2-10min_231127_orbi_siri_44	44
1	C14H22N2O8	[M - H2O + H]+	C14H20N2O7	0.9804020100502513	23.40697329336464	19.931026407971622	3.475946885393019	5	0.8314599394498172	5.438537311942211	5.438537311942211	-54719.30902758384		329.13486	122.15	43_clematis_10_species_crop2-10min_231127_orbi_siri_44	44
1	C14H20N2O7	[M + H]+	C14H20N2O7	0.9804020100502513	23.40697329336464	19.931026407971622	3.475946885393019	4	0.8314599394498172	5.438537311942211	5.438537311942211	1.618084178285095		329.13486	122.15	43_clematis_10_species_crop2-10min_231127_orbi_siri_44	44
1	C14H17NO7	[M + H3N + H]+	C14H20N2O7	0.9804020100502513	23.40697329336464	19.931026407971622	3.475946885393019	4	0.8314599394498171	5.438537311942211	5.438537311942211	1.618084178285095		329.13486	122.15	43_clematis_10_species_crop2-10min_231127_orbi_siri_44	44
1	C11H13N3O8	[M + H2O + H]+	C11H15N3O9	0.32160804020100503	10.33122510880455	8.116083945561794	2.215141163242756	3	0.17015623339355937	4.5750064643104285	4.5750064643104285	6.269228817427107		334.09020	122.15	44_clematis_10_species_crop2-10min_231127_orbi_siri_45	45
1	C11H12N2O9	[M + H3N + H]+	C11H15N3O9	0.32160804020100503	10.33122510880455	8.116083945561794	2.215141163242756	3	0.15453289403762357	6.158564013393705	6.158564013393705	6.269228817427107		334.09020	122.15	44_clematis_10_species_crop2-10min_231127_orbi_siri_45	45
1	C11H15N3O9	[M + H]+	C11H15N3O9	0.32160804020100503	10.33122510880455	8.116083945561794	2.215141163242756	4	0.24040811988521632	5.366785238852067	5.366785238852067	6.269228817427107		334.09020	122.15	44_clematis_10_species_crop2-10min_231127_orbi_siri_45	45
1	C11H17N3O10	[M - H2O + H]+	C11H15N3O9	0.32160804020100503	10.33122510880455	8.116083945561794	2.215141163242756	5	0.24040811988521632	5.366785238852067	5.366785238852067	-53903.018394704704		334.09020	122.15	44_clematis_10_species_crop2-10min_231127_orbi_siri_45	45
1	C26H30N2O11	[M + H]+	C26H30N2O11	0.32814070351758795	50.52159734963264	44.62745532601994	5.894142023612704	10	0.982617995770122	2.3531631237182067	2.3531631237182067	-1.2175481624582678		547.19157	122.14	45_clematis_10_species_crop2-10min_231127_orbi_siri_46	46
1	C26H28N2O10	[M + H2O + H]+	C26H30N2O11	0.32814070351758795	37.360607942338625	31.46646591872592	5.894142023612704	6	0.9232503577089283	2.3531631237182067	2.3531631237182067	-1.2175481624582678		547.19157	122.14	45_clematis_10_species_crop2-10min_231127_orbi_siri_46	46
1	C26H27NO11	[M + H3N + H]+	C26H30N2O11	0.32814070351758795	50.52159734963264	44.62745532601994	5.894142023612704	9	0.5008551290883599	2.4059580578355924	2.4059580578355924	-1.2175481624582678		547.19157	122.14	45_clematis_10_species_crop2-10min_231127_orbi_siri_46	46
1	C26H32N2O12	[M - H2O + H]+	C26H30N2O11	0.32814070351758795	50.52159734963264	44.62745532601994	5.894142023612704	11	0.982617995770122	2.3531631237182067	2.3531631237182067	-32915.768267575		547.19157	122.14	45_clematis_10_species_crop2-10min_231127_orbi_siri_46	46
1	C30H36O18	[M + Na]+	C30H36O18	0.9994974874371858	9.858278444257383	9.858278444257383	0.0	3	0.8419404820855231	4.080620475371784	4.080620475371784	-0.7706849521540465		707.17884	122.21	46_clematis_10_species_crop2-10min_231127_orbi_siri_47	47
1	C22H28N2O10	[M + H]+	C22H28N2O10	0.9869346733668344	50.56417794865523	44.289677274408255	6.27450067424697	9	0.9592688662093042	3.137145392356704	3.137145392356704	0.03834707312865048		481.18169	122.79	47_clematis_10_species_crop2-10min_231127_orbi_siri_48	48
1	C8H8O3	[M - H2O + H]+	C8H6O2	0.9999999999999999	50.20594326451177	47.2671987049725	2.9387445595392694	7	0.8207156659833049	7.842531883723896	7.842531883723896	-133365.76639752672		135.04433	122.78	48_clematis_10_species_crop2-10min_231127_orbi_siri_49	49
1	C8H6O2	[M + H]+	C8H6O2	0.9999999999999999	50.20594326451177	47.2671987049725	2.9387445595392694	6	0.8207156659833049	7.842531883723896	7.842531883723896	2.029821684942863		135.04433	122.78	48_clematis_10_species_crop2-10min_231127_orbi_siri_49	49
1	C8H4O	[M + H2O + H]+	C8H6O2	0.9999999999999999	42.92579826236877	39.987053702829506	2.9387445595392694	3	0.11289689740747641	6.583250100757976	6.583250100757976	2.029821684942863		135.04433	122.78	48_clematis_10_species_crop2-10min_231127_orbi_siri_49	49
1	C33H48N7O17P	[M + H]+	C33H48N7O17P	0.7919597989949749	47.493032963949844	43.4665777905324	4.0264551734174425	21	0.9548397284067582	6.5509553630446	6.5509553630446	-3.032247454493785		846.28914	122.87	49_clematis_10_species_crop2-10min_231127_orbi_siri_50	50
1	C9H8O4	[M + H]+	C9H8O4	0.9999999999999999	83.141583741717	78.27335224789147	4.868231493825539	10	0.9767670135365473	5.828826445565706	5.828826445565706	4.4452383213476585		181.05034	121.71	50_clematis_10_species_crop2-10min_231127_orbi_siri_51	51
1	C15H18O9	[M + K]+	C15H18O9	0.7874371859296483	3.460018127286856	3.460018127286856	0.0	1	0.0	-0.4914109256611499	0.4914109256611499	-0.4992837457384544		381.05805	122.14	51_clematis_10_species_crop2-10min_231127_orbi_siri_52	52
1	C17H22O9	[M + H3N + H]+	C17H25NO9	0.7547738693467336	43.06961314843828	39.927239143349965	3.142374005088313	7	0.8382340301175824	3.869953864092054	3.869953864092054	3.869953864092054		388.16171	121.71	52_clematis_10_species_crop2-10min_231127_orbi_siri_53	53
1	C17H25NO9	[M + H]+	C17H25NO9	0.7547738693467336	43.06961314843827	39.92723914334996	3.142374005088313	7	0.8382340301175824	3.869953864092054	3.869953864092054	3.869953864092054		388.16171	121.71	52_clematis_10_species_crop2-10min_231127_orbi_siri_53	53
1	C17H27NO10	[M - H2O + H]+	C17H25NO9	0.7547738693467336	43.06961314843827	39.92723914334996	3.142374005088313	8	0.8382340301175824	3.869953864092054	3.869953864092054	-46395.772823884465		388.16171	121.71	52_clematis_10_species_crop2-10min_231127_orbi_siri_53	53
1	C17H23NO8	[M + H2O + H]+	C17H25NO9	0.7547738693467336	43.06961314843828	39.927239143349965	3.142374005088313	5	0.4027453070205598	3.8832235610029286	3.8832235610029286	3.869953864092054		388.16171	121.71	52_clematis_10_species_crop2-10min_231127_orbi_siri_53	53
1	C15H18O9	[M + H3N + H]+	C15H21NO9	0.6974874371859298	31.03715778454445	27.910915080658313	3.1262427038861365	9	0.890321990045916	5.228754518090157	5.228754518090157	4.365906238912697		360.13048	121.71	53_clematis_10_species_crop2-10min_231127_orbi_siri_54	54
1	C15H18O9	[M + H]+	C15H18O9	0.9999999999999999	58.16303892471625	55.1274524996695	3.0355864250467413	8	0.9877680514463163	4.095801480447957	4.095801480447957	4.492493117927226		343.10390	121.71	54_clematis_10_species_crop2-10min_231127_orbi_siri_56	56
1	C15H18O9	[M + Na]+	C15H18O9	0.9999999999999999	16.235252362609266	12.440749494059883	3.7945028685493836	5	0.9114576906941737	3.408936993668741	3.408936993668741	0.10174062651008034		365.08434	122.21	55_clematis_10_species_crop2-10min_231127_orbi_siri_57	57
1	C30H36O18	[M + K]+	C30H36O18	0.9879396984924624	10.73486734756714	10.73486734756714	0.0	2	0.5763323362783916	3.620808495708307	3.620808495708307	-0.5564688732497596		723.15292	122.76	56_clematis_10_species_crop2-10min_231127_orbi_siri_58	58
1	C9H6O3	[M + H]+	C9H6O3	0.9999999999999999	77.53924586949516	74.45140218608087	3.0878436834142904	12	0.9908482081841292	8.82017495550232	8.82017495550232	2.143629582663898		163.03932	123.53	57_clematis_10_species_crop2-10min_231127_orbi_siri_59	59
1	C26H34O17	[M + Na]+	C26H34O17	0.9999999999999999	15.93833184922759	15.458708463029014	0.4796233861985759	4	0.8172112813203408	2.6906240268174355	2.6906240268174355	2.0738206691350096		641.17015	123.53	58_clematis_10_species_crop2-10min_231127_orbi_siri_60	60
1	C13H25N5O2	[M + H]+	C13H25N5O2	0.9693467336683418	27.826512819971885	25.81728640760472	2.0092264123671657	6	0.7462981195234814	-1.209893220788063	4.097438270641862	-4.4738266511592455		284.20683	123.21	59_clematis_10_species_crop2-10min_231127_orbi_siri_61	61
1	C9H23N5O2	[M + Na]+	C9H23N5O2	0.9999999999999999	37.663405454190254	35.39119224871601	2.272213205474247	8	0.6893635144373919	3.100562158104027	3.100562158104027	4.388881144825221		256.17552	123.21	60_clematis_10_species_crop2-10min_231127_orbi_siri_62	62
1	C15H18ClN3O7	[M + H]+	C15H18ClN3O7	0.5989949748743719	93.63922739780175	93.63922739780175	0.0	17	0.8812219858125668	7.566042190655609	7.566042190655609	-3.102501873206503		388.08940	122.98	61_clematis_10_species_crop2-10min_231127_orbi_siri_63	63
1	C17H32O11	[M + H]+	C17H32O11	0.9999999999999999	76.15397512309711	72.67710339097809	3.4768717321190206	13	0.8169577681070888	10.688897179651942	10.688897179651942	-0.5283041807513906		413.20152	124.1	63_clematis_10_species_crop2-10min_231127_orbi_siri_65	65
1	C13H13N5O4	[M + Na]+	C13H13N5O4	0.850753768844221	18.631920877995746	15.84876149489564	2.783159383100106	4	0.6052741221959499	4.965020864805554	4.965020864805554	3.021905290090266		326.08696	124.66	64_clematis_10_species_crop2-10min_231127_orbi_siri_66	66
1	C16H24N2O7	[M + H]+	C16H24N2O7	0.8844221105527639	24.427197240857105	18.951385622274994	5.475811618582111	3	0.8833017863857395	4.458905915165253	4.458905915165253	2.162689182120224		357.16640	124.74	65_clematis_10_species_crop2-10min_231127_orbi_siri_67	67
1	C12H10O8	[M + K]+	C12H10O8	0.9452261306532664	8.048941436184576	3.5	4.548941436184576	1	0.0	NaN	NaN	0.7620534900401041		321.00097	125.22	66_clematis_10_species_crop2-10min_231127_orbi_siri_68	68
1	C12H8O8	[M + H]+	C12H8O8	0.9999999999999999	94.25132282772796	90.73797085445186	3.5133519732761083	31	0.9880165221792298	5.37009651313607	5.37009651313607	0.1648650847123264		281.02924	124.66	67_clematis_10_species_crop2-10min_231127_orbi_siri_69	69
1	C10H12F2O5S	[M + H]+	C10H12F2O5S	0.9005025125628141	41.55327535944712	41.55327535944712	0.0	8	0.9157586899581918	-2.952768936922933	2.952768936922933	1.3518129484139099		283.04501	125.22	68_clematis_10_species_crop2-10min_231127_orbi_siri_70	70
1	C11H8F2N4OS	[M + Na]+	C11H8F2N4OS	0.5341708542713568	20.935770016952343	20.935770016952343	0.0	6	0.7932693411188997	-0.4593673001129374	1.0353830394112227	-1.0786437427004234		305.02758	125.39	69_clematis_10_species_crop2-10min_231127_orbi_siri_71	71
1	C12H8O8	[M + H3N + H]+	C12H11NO8	0.9999999999999999	70.02718061582317	70.02718061582317	0.0	16	0.5181431459226515	5.431162239691601	5.431162239691601	0.15848009362816368		298.05579	124.66	70_clematis_10_species_crop2-10min_231127_orbi_siri_72	72
1	C22H33NO14	[M + H]+	C22H33NO14	0.9874371859296484	31.45140954195042	28.85248725575863	2.5989222861917907	6	0.7816485127445261	4.1706272753751525	4.458735321540944	2.0492633800725284		536.19848	125.34	71_clematis_10_species_crop2-10min_231127_orbi_siri_73	73
1	C14H23NO7	[M + H]+	C14H23NO7	0.9999999999999999	128.34828060436388	122.4696691904031	5.878611413960777	49	0.9787189912060786	1.914366224574805	2.219919133412233	-1.7869579028148903		318.15416	126.28	72_clematis_10_species_crop2-10min_231127_orbi_siri_74	74
1	C19H20F4N8O5	[M + H]+	C19H20F4N8O5	0.3869346733668342	45.98946287048516	45.98946287048516	0.0	11	0.9936824016981702	-3.099814748945031	3.099814748945031	-2.368866797509622		517.15533	124.77	73_clematis_10_species_crop2-10min_231127_orbi_siri_75	75
1	C11H15F2NO4S	[M + K]+	C11H15F2NO4S	0.9045226130653267	19.30076572240581	19.30076572240581	0.0	5	0.3799242460512331	0.6307362648873895	0.9712670776421652	0.7379521174823858		334.03239	125.96	74_clematis_10_species_crop2-10min_231127_orbi_siri_76	76
1	C10H10O5	[M + H]+	C10H10O5	0.9999999999999999	99.20252438570016	96.00824727134027	3.1942771143598963	25	0.9637532060325723	3.216868709456712	3.216868709456712	-0.37843306614642197		211.06002	126.22	76_clematis_10_species_crop2-10min_231127_orbi_siri_78	78
