CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
1511	1555	5	0.8045	-0.983
732	937	5	0.8554	14.975
3772	5926	5	0.7699	-117.069
753	856	5	0.9334	78.032
1751	4297	5	0.7414	-23.017
1724	1751	5	0.777	276.085
717	788	5	0.8774	-27.994
5657	6234	5	0.7971	-42.047
3072	3458	5	0.8433	-50.016
6234	6907	5	0.8287	-14.016
4369	4442	5	0.8924	17.026
5482	5627	5	0.8975	0.000
7024	7410	5	0.938	15.996
3438	3458	5	0.9377	66.032
781	2461	5	0.7727	-0.000
3423	3901	5	0.9096	-33.984
1724	3458	5	0.8672	15.995
4551	6907	5	0.8186	-42.047
3438	3439	5	0.897	78.033
937	3438	5	0.9234	-48.000
5675	6234	5	0.877	-28.031
732	3438	5	0.8493	-33.025
6399	7410	5	0.8337	15.996
703	2125	5	0.9358	-24.012
4806	6588	5	0.9012	-48.000
1585	1751	5	0.7563	264.084
781	2670	5	0.8731	-0.000
4433	5228	5	0.8145	-85.053
4240	6907	5	0.8602	-42.047
6618	6723	5	0.7979	58.005
4191	4277	5	0.8436	57.021
2077	3032	5	0.7638	-1.943
2718	3062	5	0.9392	66.032
4892	5627	5	0.8159	49.979
4892	5264	5	0.9063	-0.000
3926	5627	5	0.804	-12.037
3691	4433	5	0.8069	-12.037
945	2169	5	0.8759	-14.016
2125	4308	5	0.9389	-29.993
3062	3072	5	0.7449	31.990
3443	3901	5	0.9818	-0.000
5746	6827	5	0.7876	-14.016
5228	6234	5	0.8437	-14.016
4806	5264	5	0.9041	-63.995
4300	4371	5	0.9704	0.003
3072	4370	5	0.8556	0.000
717	880	5	0.9314	78.032
2461	2670	5	0.8915	0.000
4263	4308	5	0.9839	0.001
2761	3438	5	0.8271	-33.025
1511	1724	5	0.8627	-49.020
937	2158	5	0.9132	-14.015
753	788	5	0.7803	14.017
3463	4690	5	0.8152	-99.069
753	2718	5	0.9466	-0.000
732	2158	5	0.8317	0.960
732	3026	5	0.9279	66.031
5675	5746	5	0.8171	-43.990
5264	5627	5	0.8992	49.979
5627	6588	5	0.8913	-33.984
3443	5133	5	0.9047	-14.016
