	feature_id	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final
175285	6226	-1							2.0	0.27499533	ISDB	http://www.wikidata.org/entity/Q104939347	BOOUTSYULZVFNI-JSOSOPNTSA-N	InChI=1S/C20H28O6/c1-6-11(2)16(21)25-15-7-8-18(4)10-20(24)13(12(3)17(22)26-20)9-14(18)19(15,5)23/h6,14-15,23-24H,7-10H2,1-5H3/b11-6-/t14-,15+,18-,19+,20+/m1/s1	C/C=C(/C)C(=O)O[C@H]1CC[C@]2(C)C[C@]3(O)OC(=O)C(C)=C3C[C@H]2[C@]1(C)O	C20H28O6		364.188588616	6beta-Angeloyloxy-4aalpha,5,6,7,8,8a,9,9a-octahydro-5alpha,9abeta-dihydroxy-3,5,8abeta-trimethylnaphtho[2,3-b]furan-2(4H)-one	BOOUTSYULZVFNI	Terpenoids	Sesquiterpenoids	Eudesmane sesquiterpenoids	http://www.wikidata.org/entity/Q9061149	Pluchea sagittalis	446137.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Asterales']	['Asteraceae']	['Inuleae']	['Pluchea']	['Pluchea sagittalis']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	0	5.099981307983398	1
175263	6225	1264	Shikimates and Phenylpropanoids	1.0	Flavonoids	1.0	Flavonols	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q23058965	RTATXGUCZHCSNG-QHWHWDPRSA-N	InChI=1S/C27H30O15/c1-9-17(31)20(34)22(36)26(39-9)38-8-15-18(32)21(35)23(37)27(41-15)42-25-19(33)16-13(30)6-12(29)7-14(16)40-24(25)10-2-4-11(28)5-3-10/h2-7,9,15,17-18,20-23,26-32,34-37H,8H2,1H3/t9-,15+,17-,18+,20+,21-,22+,23+,26+,27-/m0/s1	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)cc4)oc4cc(O)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O	C27H30O15	pos_2_1proton1potassium	594.15847026	Nicotiflorin	RTATXGUCZHCSNG	Shikimates and Phenylpropanoids	Flavonoids	Flavonols	http://www.wikidata.org/entity/Q3281716	Clematis terniflora	21289.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Anemoneae']	['Clematis']	['Clematis terniflora']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Anemoneae']	['Clematis']		8	3	9.5	1
175247	6224	333	Terpenoids	0.9166666666666666	Sesquiterpenoids	0.875	Cadinane sesquiterpenoids	0.75	1.0	0.8319273	ISDB	http://www.wikidata.org/entity/Q82921503	OIIJXQMSEYQDDI-UHFFFAOYSA-N	InChI=1S/C13H18/c1-9-7-8-11(3)13-10(2)5-4-6-12(9)13/h7-8,10H,4-6H2,1-3H3	Cc1ccc(C)c2c1CCCC2C	C13H18		174.140850576	1,5,8-Trimethyl-1,2,3,4-tetrahydronaphthalene	OIIJXQMSEYQDDI	Terpenoids	Sesquiterpenoids	Cadinane sesquiterpenoids	http://www.wikidata.org/entity/Q181095	Nicotiana tabacum	222787.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Nicotianeae']	['Nicotiana']	['Nicotiana tabacum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	8.827709197998047	1
175225	6220	477	Fatty acids	1.0	Glycerophospholipids	1.0	Glycerophosphocholines	1.0	6.0	0.8579796	ISDB	http://www.wikidata.org/entity/Q27161780	MGUTYWPZCZBAGE-JZDIRDTQSA-N	InChI=1S/C44H78NO8P/c1-6-8-10-12-14-16-18-19-20-21-22-23-24-25-27-29-31-33-35-37-44(47)53-42(41-52-54(48,49)51-39-38-45(3,4)5)40-50-43(46)36-34-32-30-28-26-17-15-13-11-9-7-2/h14,16,19-20,22-23,25,27,31,33,42H,6-13,15,17-18,21,24,26,28-30,32,34-41H2,1-5H3/b16-14-,20-19-,23-22-,27-25-,33-31-/t42-/m1/s1	CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	C44H78NO8P		779.546505086	PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))	MGUTYWPZCZBAGE	Fatty acids	Glycerophospholipids	Glycerophosphocholines	http://www.wikidata.org/entity/Q2240005	Lysiphlebia japonica	697724.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hymenoptera']	['Braconidae']	['Unknown']	['Lysiphlebia']	['Lysiphlebia japonica']		['Eukaryota']									1	3	5.931918382644653	1
175216	6217	6	Alkaloids	0.30434782608695654	Ornithine alkaloids	0.17391304347826086	Polyamines	0.17391304347826086	1.0	0.5196094	ISDB	http://www.wikidata.org/entity/Q27138769	CJHDBEPXEKGBDW-VMPITWQZSA-N	InChI=1S/C13H18N2O2/c14-9-1-2-10-15-13(17)8-5-11-3-6-12(16)7-4-11/h3-8,16H,1-2,9-10,14H2,(H,15,17)/b8-5+	NCCCCNC(=O)/C=C/c1ccc(O)cc1	C13H18N2O2		234.136827816	p-Coumaroylputrescine	CJHDBEPXEKGBDW	Alkaloids	Ornithine alkaloids	Polyamines	http://www.wikidata.org/entity/Q227997	Colocasia esculenta	1008203.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Alismatales']	['Araceae']	['Colocasieae']	['Colocasia']	['Colocasia esculenta']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	7.578437566757202	1
175062	6214	241	Terpenoids	0.3333333333333333	Diterpenoids	0.3333333333333333	Abeoabietane diterpenoids	0.3333333333333333	34.0	0.26396716	ISDB	http://www.wikidata.org/entity/Q105264399	SZTABFBXCBBJRR-YWZLYKJASA-N	InChI=1S/C20H22O4/c1-10(2)13-8-16(21)17-12(18(13)22)4-5-15-14-9-24-19(23)11(14)6-7-20(15,17)3/h8,10,15H,4-7,9H2,1-3H3/t15-,20-/m0/s1	CC(C)C1=CC(=O)C2=C(CC[C@H]3C4=C(CC[C@]23C)C(=O)OC4)C1=O	C20H22O4		326.151809184	Triptoquinide	SZTABFBXCBBJRR	Terpenoids	Diterpenoids	Abeoabietane diterpenoids	http://www.wikidata.org/entity/Q17247920	Tripterygium doianum	293273.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Celastrales']	['Celastraceae']	['Unknown']	['Tripterygium']	['Tripterygium doianum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Celastrales']	['Celastraceae']				6	3	8.55586862564087	1
175049	6212	826	Fatty acids	0.5714285714285714	Glycerophospholipids	0.5714285714285714	Glycerophosphoethanolamines	0.5714285714285714	1.0	0.6623628	ISDB	http://www.wikidata.org/entity/Q27140321	HBZNVZIRJWODIB-NHCUFCNUSA-N	InChI=1S/C39H74NO8P/c1-3-5-7-9-11-13-15-17-18-20-22-24-26-28-30-32-39(42)48-37(36-47-49(43,44)46-34-33-40)35-45-38(41)31-29-27-25-23-21-19-16-14-12-10-8-6-4-2/h11,13,17-18,37H,3-10,12,14-16,19-36,40H2,1-2H3,(H,43,44)/b13-11-,18-17-/t37-/m1/s1	CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)OCCN	C39H74NO8P		715.515204958	1-16:0-2-18:2-Phosphatidylethanolamine	HBZNVZIRJWODIB	Fatty acids	Glycerophospholipids	Glycerophosphoethanolamines	http://www.wikidata.org/entity/Q30046	Vitis vinifera	756728.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Vitales']	['Vitaceae']	['Viteae']	['Vitis']	['Vitis vinifera']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	8.14945125579834	1
175022	6209	705	Polyketides	1.0	Diterpenoids	1.0	Acetogenins	1.0	3.0	0.629442	ISDB	http://www.wikidata.org/entity/Q104944821	BRHQPRAQLMOAKC-SLFFLAALSA-N	InChI=1S/C21H38O3/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-19-20(22)18(2)24-21(19)23/h10-11,18-20,22H,3-9,12-17H2,1-2H3/t18-,19-,20+/m0/s1	CCCCCCCCC=CCCCCCC[C@@H]1C(=O)O[C@@H](C)[C@H]1O	C21H38O3		338.282095076	(3S,4S,5S)-3-hexadec-7-enyl-4-hydroxy-5-methyloxolan-2-one	BRHQPRAQLMOAKC	Polyketides	Linear polyketides	Acetogenins	http://www.wikidata.org/entity/Q107054748	Casearia bicolor	33095.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Salicaceae']	['Samydeae']	['Laetia']	['Laetia procera']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	3	8.017767906188965	1
175015	6206	168	Shikimates and Phenylpropanoids	0.5	Stilbenoids	0.5	Monomeric stilbenes	0.5	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q18352366	KLPUXMNQDCUPNO-DXKBKAGUSA-N	InChI=1S/C21H24O9/c1-28-16-8-11(4-5-15(16)24)2-3-12-6-13(23)9-14(7-12)29-21-20(27)19(26)18(25)17(10-22)30-21/h2-9,17-27H,10H2,1H3/b3-2+/t17-,18-,19+,20-,21-/m1/s1	COc1cc(/C=C/c2cc(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)ccc1O	C21H24O9	pos_2MCa	420.1420323479998	Isorhapontin	KLPUXMNQDCUPNO	Shikimates and Phenylpropanoids	Stilbenoids	Monomeric stilbenes	http://www.wikidata.org/entity/Q17270936	Salacia lehmbachii	316478.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Celastrales']	['Celastraceae']	['Unknown']	['Salacia']	['Salacia lehmbachii']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Celastrales']	['Celastraceae']				6	3	7.5	1
175013	6204	91	Shikimates and Phenylpropanoids	0.7636363636363637	Flavonoids	0.7454545454545455	Flavonols	0.5818181818181818	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105274879	UKSPRKDZNYSFRL-PXOCLKCNSA-N	InChI=1S/C20H20O11/c21-8-4-11(24)14-13(5-8)30-18(7-1-2-9(22)10(23)3-7)19(16(14)27)31-20-17(28)15(26)12(25)6-29-20/h1-5,12,15,17-26,28H,6H2/t12-,15+,17-,18?,19?,20+/m1/s1	O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O	C20H20O11	pos_2MH	436.10056146	2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxy-2,3-dihydrochromen-4-one	UKSPRKDZNYSFRL	Shikimates and Phenylpropanoids	Flavonoids	Dihydroflavonols	http://www.wikidata.org/entity/Q17241485	Parnassia grandifolia	24239.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Celastrales']	['Celastraceae']	['Unknown']	['Parnassia']	['Parnassia grandifolia']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Celastrales']	['Celastraceae']				6	2	7.0	1
175009	6198	174	Terpenoids	0.7454545454545455	Carotenoids (C40)	0.36363636363636365	Carotenoids (C40, β-β)	0.34545454545454546	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105379949	ZNCHZFFUPFZQEP-IBGZPJMESA-N	InChI=1S/C19H25NO/c1-11(2)17-14-7-13-12(3)8-18(4,5)20-15(13)9-19(14,6)10-16(17)21/h7-8,11H,9-10H2,1-6H3/t19-/m0/s1	CC1=CC(C)(C)N=C2C[C@@]3(C)CC(=O)C(C(C)C)=C3C=C12	C19H25NO	pos_2MHNH3	283.19361442	Nigelladine B	ZNCHZFFUPFZQEP	Terpenoids	Diterpenoids		http://www.wikidata.org/entity/Q4514225	Nigella glandulifera	5737891.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Nigelleae']	['Nigella']	['Nigella glandulifera']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']				6	1	6.5	1
175011	6198	174	Terpenoids	0.7454545454545455	Carotenoids (C40)	0.36363636363636365	Carotenoids (C40, β-β)	0.34545454545454546	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105378965	ZLLJDNGQDGFFLK-IBGZPJMESA-N	InChI=1S/C19H25NO/c1-11(2)13-7-14-17-12(3)8-18(4,5)20-15(17)9-19(14,6)10-16(13)21/h7-8,11H,9-10H2,1-6H3/t19-/m0/s1	CC1=CC(C)(C)N=C2C[C@@]3(C)CC(=O)C(C(C)C)=CC3=C12	C19H25NO	pos_2MHNH3	283.19361442	Nigelladine A	ZLLJDNGQDGFFLK	Terpenoids	Diterpenoids		http://www.wikidata.org/entity/Q4514225	Nigella glandulifera	5737891.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Nigelleae']	['Nigella']	['Nigella glandulifera']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']				6	1	6.5	1
174999	6193	152	Terpenoids	1.0	Monoterpenoids	1.0	Iridoids monoterpenoids	0.5	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105157348	LUDMVJVLHCEECS-PXKJKYEHSA-N	InChI=1S/C27H42O12/c1-14(2)8-20(30)38-22(16(5)6)24(32)35-11-18-12-36-25(39-21(31)9-15(3)4)23-26(18,33)10-19(29)27(23,34)13-37-17(7)28/h12,14-16,19,22-23,25,29,33-34H,8-11,13H2,1-7H3/t19-,22+,23-,25-,26-,27+/m0/s1	CC(=O)OC[C@]1(O)[C@H]2[C@H](OC(=O)CC(C)C)OC=C(COC(=O)[C@H](OC(=O)CC(C)C)C(C)C)[C@@]2(O)C[C@@H]1O	C27H42O12	pos_1_1sodium	558.267626784	[(1S,4aR,6S,7R,7aS)-7-(acetyloxymethyl)-4a,6,7-trihydroxy-1-(3-methylbutanoyloxy)-1,5,6,7a-tetrahydrocyclopenta[c]pyran-4-yl]methyl (2R)-3-methyl-2-(3-methylbutanoyloxy)butanoate	LUDMVJVLHCEECS	Terpenoids	Monoterpenoids	Iridoids monoterpenoids	http://www.wikidata.org/entity/Q912252	Valeriana jatamansi	1035981.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Valeriana']	['Valeriana jatamansi']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']				6	3	7.5	1
174995	6192	127	Terpenoids	0.4	Monoterpenoids	0.3333333333333333	Secoiridoid monoterpenoids	0.2222222222222222	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105287768	VKICMPRVQHZPRV-RTCRAJIBSA-N	InChI=1S/C54H88O24/c1-49(2)13-15-54(48(70)78-46-42(69)38(65)35(62)28(75-46)21-71-44-40(67)36(63)32(59)25(18-55)72-44)16-14-52(5)23(24(54)17-49)7-8-30-50(3)11-10-31(51(4,22-58)29(50)9-12-53(30,52)6)76-47-43(39(66)34(61)27(20-57)74-47)77-45-41(68)37(64)33(60)26(19-56)73-45/h7,24-47,55-69H,8-22H2,1-6H3/t24-,25+,26+,27+,28+,29+,30+,31-,32+,33+,34+,35+,36-,37-,38-,39-,40+,41+,42+,43+,44+,45-,46-,47-,50-,51-,52+,53+,54-/m0/s1	CC1(C)CC[C@]2(C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1	C54H88O24	pos_2_2proton2acetonitrile	1120.5665536960005	Hederoside I	VKICMPRVQHZPRV	Terpenoids	Triterpenoids	Oleanane triterpenoids	http://www.wikidata.org/entity/Q12837830	Lonicera bournei	5746380.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Lonicera']	['Lonicera bournei']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']		['Lonicera']		7	1	7.5	1
174978	6191	127	Terpenoids	0.4	Monoterpenoids	0.3333333333333333	Secoiridoid monoterpenoids	0.2222222222222222	14.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105179239	NGYOKRAMXZLLQJ-FXNOOZBWSA-N	InChI=1S/C32H50O18/c1-12(2)5-17(34)46-11-32(42)20-19(27-28(32)50-27)14(8-43-29(20)49-18(35)6-13(3)4)9-44-30-26(41)24(39)22(37)16(48-30)10-45-31-25(40)23(38)21(36)15(7-33)47-31/h8,12-13,15-16,19-31,33,36-42H,5-7,9-11H2,1-4H3/t15-,16+,19-,20-,21-,22+,23+,24-,25-,26+,27+,28+,29+,30+,31-,32-/m1/s1	CC(C)CC(=O)OC[C@@]1(O)[C@H]2[C@H](OC(=O)CC(C)C)OC=C(CO[C@H]3O[C@@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@@H](O)[C@@H]3O)[C@H]2[C@@H]2O[C@@H]21	C32H50O18	pos_2_1proton1sodium	722.29971476	[(1S,2S,4S,5S,6S,7S)-5-hydroxy-7-(3-methylbutanoyloxy)-10-[[(2S,3S,4R,5R,6S)-3,4,5-trihydroxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxymethyl]-3,8-dioxatricyclo[4.4.0.02,4]dec-9-en-5-yl]methyl 3-methylbutanoate	NGYOKRAMXZLLQJ	Terpenoids	Monoterpenoids	Iridoids monoterpenoids	http://www.wikidata.org/entity/Q11272377	Valeriana fauriei	228778.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Valeriana']	['Valeriana fauriei']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']				6	2	7.0	1
174975	6190	127	Terpenoids	0.4	Monoterpenoids	0.3333333333333333	Secoiridoid monoterpenoids	0.2222222222222222	1.0	0.5535115	ISDB	http://www.wikidata.org/entity/Q105147361	KXJAPGVKHIYNOZ-HCLJLRJYSA-N	InChI=1S/C27H40O12/c1-6-27(4,34)9-7-8-13(2)23(32)36-12-18-20(29)21(30)22(31)26(38-18)39-25-19-14(3)17(28)10-15(19)16(11-37-25)24(33)35-5/h6,8,11,14-15,17-22,25-26,28-31,34H,1,7,9-10,12H2,2-5H3/b13-8+/t14-,15+,17-,18+,19+,20+,21-,22+,25-,26-,27?/m0/s1	C=CC(C)(O)CC/C=C(\C)C(=O)OC[C@H]1O[C@@H](O[C@@H]2OC=C(C(=O)OC)[C@H]3C[C@H](O)[C@H](C)[C@@H]23)[C@H](O)[C@@H](O)[C@@H]1O	C27H40O12		556.25197672	Jashemsloside B	KXJAPGVKHIYNOZ	Terpenoids	Monoterpenoids	Iridoids monoterpenoids	http://www.wikidata.org/entity/Q623259	Jasminum nervosum	1070447.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Oleaceae']	['Jasmineae']	['Jasminum']	['Jasminum nervosum']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	2	7.214046001434326	1
174966	6187	152	Terpenoids	1.0	Monoterpenoids	1.0	Iridoids monoterpenoids	0.5	1.0	0.35237202	ISDB	http://www.wikidata.org/entity/Q105265235	TVFBTTNICRJUHG-NXXWKTOVSA-N	InChI=1S/C29H38O12/c1-13(30)38-18(12-19(32)37-7)27(5)15-8-9-26(4)21(14-10-20(33)39-23(14)34)40-24(35)22-29(26,41-22)28(15,6)17(31)11-16(27)25(2,3)36/h10,15-16,18,20-22,33,36H,8-9,11-12H2,1-7H3/t15-,16+,18+,20+,21+,22-,26+,27-,28+,29-/m1/s1	COC(=O)C[C@H](OC(C)=O)[C@]1(C)[C@H]2CC[C@@]3(C)[C@H](C4=C[C@@H](O)OC4=O)OC(=O)[C@H]4O[C@]43[C@]2(C)C(=O)C[C@H]1C(C)(C)O	C29H38O12		578.236326656	methyl (3S)-3-acetyloxy-3-[(1R,2R,5R,6R,7R,10S,11R,14S)-11-[(2S)-2-hydroxy-5-oxo-2H-furan-4-yl]-5-(2-hydroxypropan-2-yl)-2,6,10-trimethyl-3,13-dioxo-12,15-dioxatetracyclo[8.5.0.01,14.02,7]pentadecan-6-yl]propanoate	TVFBTTNICRJUHG	Terpenoids	Triterpenoids	Limonoids	http://www.wikidata.org/entity/Q3234251	Citrus sudachi	83857.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Sapindales']	['Rutaceae']	['Unknown']	['Citrus']	['Citrus sudachi']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']						4	1	5.909488081932068	1
174965	6186	127	Terpenoids	0.4	Monoterpenoids	0.3333333333333333	Secoiridoid monoterpenoids	0.2222222222222222	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105257875	SQGCICPYNODIOK-HWBHAIOKSA-N	InChI=1S/C25H36O12/c1-3-13-14(4-5-26)16(23(32)35-17-6-12-7-19(28)33-9-15(12)11(17)2)10-34-24(13)37-25-22(31)21(30)20(29)18(8-27)36-25/h3,10-15,17-18,20-22,24-27,29-31H,1,4-9H2,2H3/t11-,12-,13+,14+,15-,17+,18-,20-,21+,22-,24+,25+/m1/s1	C=C[C@@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C(C(=O)O[C@H]2C[C@@H]3CC(=O)OC[C@@H]3[C@H]2C)[C@H]1CCO	C25H36O12	pos_1_1proton1ethylamine	528.220676592	[(4aR,6S,7R,7aS)-7-methyl-3-oxo-4,4a,5,6,7,7a-hexahydro-1H-cyclopenta[c]pyran-6-yl] (2S,3S,4S)-3-ethenyl-4-(2-hydroxyethyl)-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydro-2H-pyran-5-carboxylate	SQGCICPYNODIOK	Terpenoids	Monoterpenoids	Iridoids monoterpenoids	http://www.wikidata.org/entity/Q160081	Abelia chinensis	589178.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Abelia']	['Abelia chinensis']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']				6	2	7.0	1
174962	6182	208	Terpenoids	0.4	Monoterpenoids	0.26666666666666666	Wax monoesters	0.13333333333333333	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q1954892	ZFOZVQLOBQUTQQ-UHFFFAOYSA-N	InChI=1S/C18H32O7/c1-4-7-10-23-15(19)13-18(22,17(21)25-12-9-6-3)14-16(20)24-11-8-5-2/h22H,4-14H2,1-3H3	CCCCOC(=O)CC(O)(CC(=O)OCCCC)C(=O)OCCCC	C18H32O7	pos_1_1proton1ammonium	360.214803364	Tributyl citrate	ZFOZVQLOBQUTQQ	Fatty acids	Fatty esters	Wax monoesters	http://www.wikidata.org/entity/Q157699	Lonicera caerulea	1086606.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Lonicera']	['Lonicera caerulea']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']		['Lonicera']		7	3	8.5	1
174955	6176	877	Fatty acids	1.0	Glycerolipids	1.0	Glycosyldiacylglycerols	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q104667635	QUZHZFAQJATMCA-QAZQWDDOSA-N	InChI=1S/C45H74O10/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-40(47)52-36-38(37-53-45-44(51)43(50)42(49)39(35-46)55-45)54-41(48)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h5-8,11-14,17-20,38-39,42-46,49-51H,3-4,9-10,15-16,21-37H2,1-2H3/b7-5-,8-6-,13-11-,14-12-,19-17-,20-18-/t38-,39-,42+,43+,44-,45-/m1/s1	CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC	C45H74O10	pos_1_1proton1ethylamine	774.5281985680001	1,2-Di-O-alpha-linolenoyl-3-O-beta-galactopyranosyl-sn-glycerol	QUZHZFAQJATMCA	Fatty acids	Glycerolipids	Glycosyldiacylglycerols	http://www.wikidata.org/entity/Q158335	Ranunculus fluitans	961752.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Ranunculeae']	['Ranunculus']	['Ranunculus fluitans']		['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']				6	3	7.5	1
