	feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
1016	3321	2.0	0.6612189	ISDB	http://www.wikidata.org/entity/Q104667186	SEPLFXIHUVTSIX-HDDSUISISA-N	InChI=1S/C14H22O/c1-10-5-4-7-14(3)8-6-12(11(2)15)9-13(10)14/h9-10,12H,4-8H2,1-3H3/t10-,12?,14+/m1/s1	CC(=O)C1C=C2[C@H](C)CCC[C@@]2(C)CC1	C14H22O	nan	206.167065324	13-nor-Eudesm-5-en-11-one	SEPLFXIHUVTSIX	Terpenoids	Sesquiterpenoids	Eudesmane sesquiterpenoids	http://www.wikidata.org/entity/Q378568	Chrysopogon zizanioides	281780.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']	['Andropogoneae']	['Chrysopogon']	['Chrysopogon zizanioides']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	2	7.644875526428223	1	120	Terpenoids	0.6037735849056604	Sesquiterpenoids	0.39622641509433965	Apocarotenoids(ε-)	0.3018867924528302
1017	3322	1.0	0.4579707	ISDB	http://www.wikidata.org/entity/Q105179835	NIIMHZMPAITCEZ-XEGQIGPUSA-N	InChI=1S/C12H22O2S2/c1-4-6-7-9-12(16(13,14)15)10-11(3)8-5-2/h4-6,11-12H,2,7-10H2,1,3H3,(H,13,14,15)/b6-4-/t11-,12+/m0/s1	C=CC[C@H](C)C[C@@H](CC/C=C\C)S(=O)(O)=S	C12H22O2S2	nan	262.106121944	(4s,6r,z)-4-Methylundeca-1,9-diene-6-sulfonothioic acid	NIIMHZMPAITCEZ	Fatty acids	Fatty acyls	Fatty alcohols	http://www.wikidata.org/entity/Q838252	Echinocardium cordatum	132767.0	['Eukaryota']	['Metazoa']	['Echinodermata']	['Echinoidea']	['Spatangoida']	['Loveniidae']	['Unknown']	['Echinocardium']	['Echinocardium cordatum']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	2.8318828344345093	1	-1	nan	nan	nan	nan	nan	nan
1018	3324	16.0	0.0	MS1_match	http://www.wikidata.org/entity/Q5697238	PGOYMURMZNDHNS-MYPRUECHSA-N	InChI=1S/C30H48O4/c1-25(2)13-15-30(24(33)34)16-14-28(5)19(20(30)17-25)7-8-22-26(3)11-10-23(32)27(4,18-31)21(26)9-12-29(22,28)6/h7,20-23,31-32H,8-18H2,1-6H3,(H,33,34)/t20-,21+,22+,23-,26-,27-,28+,29+,30-/m0/s1	CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1	C30H48O4	pos_1_1proton	472.355260016	Hederagenin	PGOYMURMZNDHNS	Terpenoids	Triterpenoids	Oleanane triterpenoids	http://www.wikidata.org/entity/Q160100	Clematis vitalba	756499.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Anemoneae']	['Clematis']	['Clematis vitalba']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Anemoneae']	['Clematis']	['Clematis vitalba']	9	3	10.5	1	516	Terpenoids	1.0	Triterpenoids	1.0	Oleanane triterpenoids	1.0
1019	3327	1.0	0.29168034	ISDB	http://www.wikidata.org/entity/Q105347358	YEQBGJNMHDZXRG-NMTUBSNHSA-N	InChI=1S/C27H40O2/c1-17-10-14-27(28-16-17)18(2)24-23(29-27)15-22-20-9-8-19-7-5-6-12-25(19,3)21(20)11-13-26(22,24)4/h5,7-8,17-18,20-24H,6,9-16H2,1-4H3/t17-,18+,20-,21-,22-,23+,24+,25-,26+,27-/m0/s1	C[C@H]1CC[C@]2(OC1)O[C@@H]1C[C@H]3[C@H]4CC=C5C=CCC[C@]5(C)[C@H]4CC[C@@]3(C)[C@@H]1[C@H]2C	C27H40O2	nan	396.30283051999993	(1R,2S,4R,5'S,6S,7R,8S,9R,12S,13R)-5',7,9,13-tetramethylspiro[5-oxapentacyclo[10.8.0.02,9.04,8.013,18]icosa-16,18-diene-6,2'-oxane]	YEQBGJNMHDZXRG	Terpenoids	Steroids	Spirostane steroids	http://www.wikidata.org/entity/Q133205	Trigonella foenum-graecum	1007994.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Fabales']	['Fabaceae']	['Trifolieae']	['Trigonella']	['Trigonella foenum-graecum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	1	5.666721343994141	1	97	Terpenoids	0.9166666666666666	Triterpenoids	0.75	Oleanane triterpenoids	0.5208333333333334
1020	3329	1.0|1.0	0.0|0.0	MS1_match|MS1_match	http://www.wikidata.org/entity/Q105379949|http://www.wikidata.org/entity/Q105378965	ZNCHZFFUPFZQEP-IBGZPJMESA-N|ZLLJDNGQDGFFLK-IBGZPJMESA-N	InChI=1S/C19H25NO/c1-11(2)17-14-7-13-12(3)8-18(4,5)20-15(13)9-19(14,6)10-16(17)21/h7-8,11H,9-10H2,1-6H3/t19-/m0/s1|InChI=1S/C19H25NO/c1-11(2)13-7-14-17-12(3)8-18(4,5)20-15(17)9-19(14,6)10-16(13)21/h7-8,11H,9-10H2,1-6H3/t19-/m0/s1	CC1=CC(C)(C)N=C2C[C@@]3(C)CC(=O)C(C(C)C)=C3C=C12|CC1=CC(C)(C)N=C2C[C@@]3(C)CC(=O)C(C(C)C)=CC3=C12	C19H25NO|C19H25NO	pos_2MHNH3|pos_2MHNH3	283.19361442|283.19361442	Nigelladine B|Nigelladine A	ZNCHZFFUPFZQEP|ZLLJDNGQDGFFLK	Terpenoids|Terpenoids	Diterpenoids|Diterpenoids	nan|nan	http://www.wikidata.org/entity/Q4514225|http://www.wikidata.org/entity/Q4514225	Nigella glandulifera|Nigella glandulifera	5737891.0|5737891.0	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Ranunculales']|['Ranunculales']	['Ranunculaceae']|['Ranunculaceae']	['Nigelleae']|['Nigelleae']	['Nigella']|['Nigella']	['Nigella glandulifera']|['Nigella glandulifera']	nan|nan	['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']	['Ranunculales']|['Ranunculales']	['Ranunculaceae']|['Ranunculaceae']	nan|nan	nan|nan	nan|nan	6|6	1|1	6.5|6.5	1|1	174	Terpenoids	0.7454545454545455	Carotenoids (C40)	0.36363636363636365	Carotenoids (C40, β-β)	0.34545454545454546
1021	3330	1.0	0.5878038	ISDB	http://www.wikidata.org/entity/Q105117517	IPUNBNMYMPOIEC-OAZVDXGHSA-N	InChI=1S/C13H19NO7/c1-3-6-5(2)11(19)14(12(6)20)13-10(18)9(17)8(16)7(4-15)21-13/h7-10,13,15-18H,3-4H2,1-2H3/t7-,8-,9+,10-,13-/m1/s1	CCC1=C(C)C(=O)N([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C1=O	C13H19NO7	nan	301.116151948	1-(beta-D-Glucopyranosyl)-3-ethyl-4-methyl-1H-pyrrole-2,5-dione	IPUNBNMYMPOIEC	nan	nan	nan	http://www.wikidata.org/entity/Q15709611	Staphylea bumalda	280397.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Crossosomatales']	['Staphyleaceae']	['Unknown']	['Staphylea']	['Staphylea bumalda']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	6.351215124130249	1	-1	nan	nan	nan	nan	nan	nan
1022	3331	114.0	0.39315563	ISDB	http://www.wikidata.org/entity/Q67880012	TVGPYTOYKLZBPA-UHFFFAOYSA-N	InChI=1S/C15H24O2/c1-10(2)7-14(16)17-9-11-5-6-12-8-13(11)15(12,3)4/h5,10,12-13H,6-9H2,1-4H3	CC(C)CC(=O)OCC1=CCC2CC1C2(C)C	C15H24O2	nan	236.177630008	Myrtenyl isovalerate	TVGPYTOYKLZBPA	Terpenoids	Monoterpenoids	Pinane monoterpenoids	http://www.wikidata.org/entity/Q157819	Valeriana officinalis	393341.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Valeriana']	['Valeriana officinalis']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	nan	nan	nan	6	0	7.572622537612915	1	-1	nan	nan	nan	nan	nan	nan
1023	3333	2.0	0.3168925	ISDB	http://www.wikidata.org/entity/Q27162260	BWQAJZLCZFRDSD-FQGNUJBYSA-N	InChI=1S/C40H76NO10P/c1-3-5-7-9-11-13-15-17-18-20-21-23-25-27-29-31-38(42)48-33-36(34-49-52(46,47)50-35-37(41)40(44)45)51-39(43)32-30-28-26-24-22-19-16-14-12-10-8-6-4-2/h14,16,36-37H,3-13,15,17-35,41H2,1-2H3,(H,44,45)(H,46,47)/b16-14-/t36-,37+/m1/s1	CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC[C@H](N)C(=O)O	C40H76NO10P	nan	761.520684262	1-octadecanoyl-2-(9Z-hexadecenoyl)-glycero-3-phosphoserine	BWQAJZLCZFRDSD	Fatty acids	Glycerophospholipids	Glycerophosphoserines	http://www.wikidata.org/entity/Q2557995	Aphis gossypii	1026471.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Hemiptera']	['Aphididae']	['Aphidini']	['Aphis']	['Aphis gossypii']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	1	2.7675700187683105	1	27	Fatty acids	0.29473684210526313	Sesquiterpenoids	0.11578947368421053	Glycosyldiacylglycerols	0.06315789473684211
1024	3335	1.0	0.4983094	ISDB	http://www.wikidata.org/entity/Q105246627	RWNMKVWJIWFKJP-DIACKHNESA-N	InChI=1S/C14H18O9/c1-6-13(8(16)3-4-20-6)23-14-12(19)11(18)10(17)9(22-14)5-21-7(2)15/h3-4,9-12,14,17-19H,5H2,1-2H3/t9-,10-,11+,12-,14+/m1/s1	CC(=O)OC[C@H]1O[C@@H](Oc2c(C)occc2=O)[C@H](O)[C@@H](O)[C@@H]1O	C14H18O9	nan	330.095082156	Maltol 6-O-acetyl-beta-D-glucopyranoside	RWNMKVWJIWFKJP	Polyketides	nan	nan	http://www.wikidata.org/entity/Q15590721	Prangos pabularia	795193.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Apiales']	['Apiaceae']	['Unknown']	['Prangos']	['Prangos pabularia']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	5.993237614631653	1	-1	nan	nan	nan	nan	nan	nan
1025	3336	1.0	0.632899	ISDB	http://www.wikidata.org/entity/Q105200681	OVEAWSPZRGBTSS-UHFFFAOYSA-N	InChI=1S/C14H14N2O5/c17-12(6-13(18)19)16-11(14(20)21)5-8-7-15-10-4-2-1-3-9(8)10/h1-4,7,11,15H,5-6H2,(H,16,17)(H,18,19)(H,20,21)	O=C(O)CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O	C14H14N2O5	nan	290.090271548	N-Malonyltryptophan	OVEAWSPZRGBTSS	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q23501	Solanum lycopersicum	378964.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum lycopersicum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	3	8.031595945358276	1	529	Alkaloids	1.0	Small peptides	0.6666666666666666	Dipeptides	0.6666666666666666
1026	3337	4.0|4.0|4.0|4.0|4.0	0.0|0.0|0.0|0.0|0.0	MS1_match|MS1_match|MS1_match|MS1_match|MS1_match	http://www.wikidata.org/entity/Q105170639|http://www.wikidata.org/entity/Q27117261|http://www.wikidata.org/entity/Q105243268|http://www.wikidata.org/entity/Q105240496|http://www.wikidata.org/entity/Q105031218	MRJOSYQMJVDQDS-UHFFFAOYSA-N|DEEGQLBLXWGMCY-HNGFUVDTSA-N|RQEFTCPCSKWKPF-SQLYFSCNSA-N|RLSVGEYEJKPANX-SDUBGERUSA-N|HOEACCWXJIUNFZ-PJDTTXJDSA-N	InChI=1S/C39H60O11/c1-19(16-22(47-20(2)40)32-35(6,7)50-32)27-29(43)31(45)37(9)25-11-10-24-34(4,5)26(12-13-38(24)18-39(25,38)15-14-36(27,37)8)49-33-30(44)28(42)23(17-46-33)48-21(3)41/h19,22-28,30-33,42,44-45H,10-18H2,1-9H3|InChI=1S/C39H60O11/c1-19-16-23-30(34(6,7)48-21(3)41)50-39(49-23)29(19)35(8)14-15-38-18-37(38)13-12-26(47-31-28(46-20(2)40)27(43)22(42)17-45-31)33(4,5)24(37)10-11-25(38)36(35,9)32(39)44/h19,22-32,42-44H,10-18H2,1-9H3/t19-,22+,23-,24+,25+,26+,27+,28-,29-,30+,31+,32-,35-,36-,37-,38+,39+/m1/s1|InChI=1S/C39H60O11/c1-19-16-23-30(34(6,7)48-21(3)41)50-39(49-23)29(19)35(8)14-15-38-18-37(38)13-12-26(47-31-27(43)28(46-20(2)40)22(42)17-45-31)33(4,5)24(37)10-11-25(38)36(35,9)32(39)44/h19,22-32,42-44H,10-18H2,1-9H3/t19-,22-,23-,24+,25+,26+,27-,28+,29-,30+,31+,32-,35-,36-,37-,38+,39+/m1/s1|InChI=1S/C39H60O11/c1-19-16-22-30(34(6,7)48-21(3)41)50-39(49-22)29(19)35(8)14-15-38-18-37(38)13-12-26(47-31-28(43)27(42)23(17-45-31)46-20(2)40)33(4,5)24(37)10-11-25(38)36(35,9)32(39)44/h19,22-32,42-44H,10-18H2,1-9H3/t19-,22-,23-,24+,25+,26+,27+,28-,29-,30+,31+,32-,35-,36-,37-,38+,39+/m1/s1|InChI=1S/C39H60O11/c1-19-16-23(32(35(6,7)45)48-21(3)41)49-29-27(19)36(8)14-15-39-18-38(39)13-12-26(50-33-30(47-20(2)40)28(43)22(42)17-46-33)34(4,5)24(38)10-11-25(39)37(36,9)31(29)44/h19,22-30,32-33,42-43,45H,10-18H2,1-9H3/t19-,22-,23-,24+,25+,26+,27+,28+,29-,30-,32+,33+,36-,37-,38-,39+/m1/s1	CC(=O)OC1COC(OC2CCC34CC35CCC3(C)C(C(C)CC(OC(C)=O)C6OC6(C)C)C(=O)C(O)C3(C)C5CCC4C2(C)C)C(O)C1O|CC(=O)O[C@H]1[C@H](O[C@H]2CC[C@]34C[C@]35CC[C@]3(C)[C@H]6[C@H](C)C[C@H]7O[C@@]6(O[C@@H]7C(C)(C)OC(C)=O)[C@H](O)[C@@]3(C)[C@@H]5CC[C@H]4C2(C)C)OC[C@H](O)[C@@H]1O|CC(=O)O[C@@H]1[C@@H](O)[C@H](O[C@H]2CC[C@]34C[C@]35CC[C@]3(C)[C@H]6[C@H](C)C[C@H]7O[C@@]6(O[C@@H]7C(C)(C)OC(C)=O)[C@H](O)[C@@]3(C)[C@@H]5CC[C@H]4C2(C)C)OC[C@H]1O|CC(=O)O[C@@H]1CO[C@@H](O[C@H]2CC[C@]34C[C@]35CC[C@]3(C)[C@H]6[C@H](C)C[C@H]7O[C@@]6(O[C@@H]7C(C)(C)OC(C)=O)[C@H](O)[C@@]3(C)[C@@H]5CC[C@H]4C2(C)C)[C@H](O)[C@H]1O|CC(=O)O[C@H]1[C@H](O[C@H]2CC[C@]34C[C@]35CC[C@]3(C)[C@H]6[C@H](C)C[C@H]([C@H](OC(C)=O)C(C)(C)O)O[C@H]6C(=O)[C@@]3(C)[C@@H]5CC[C@H]4C2(C)C)OC[C@@H](O)[C@@H]1O	C39H60O11|C39H60O11|C39H60O11|C39H60O11|C39H60O11	pos_1_1proton1isopropanol|pos_1_1proton1isopropanol|pos_1_1proton1isopropanol|pos_1_1proton1isopropanol|pos_1_1proton1isopropanol	704.41356274|704.41356274|704.4135627400001|704.4135627400001|704.4135627400001	[6-[[15-[4-Acetyloxy-4-(3,3-dimethyloxiran-2-yl)butan-2-yl]-13-hydroxy-7,7,12,16-tetramethyl-14-oxo-6-pentacyclo[9.7.0.01,3.03,8.012,16]octadecanyl]oxy]-4,5-dihydroxyoxan-3-yl] acetate|cimicifoetiside B|beta-D-Xylopyranoside, (3beta,15alpha,16alpha,23R,24S)-25-(acetyloxy)-16,23:16,24-diepoxy-15-hydroxy-9,19-cyclolanostan-3-yl, 3-acetate|[(3R,4R,5R,6S)-6-[[(1S,2R,3S,4R,7R,9S,12R,14S,17R,18R,19R,21R,22S)-22-(2-acetyloxypropan-2-yl)-2-hydroxy-3,8,8,17,19-pentamethyl-23,24-dioxaheptacyclo[19.2.1.01,18.03,17.04,14.07,12.012,14]tetracosan-9-yl]oxy]-4,5-dihydroxyoxan-3-yl] acetate|Soulieoside B	MRJOSYQMJVDQDS|DEEGQLBLXWGMCY|RQEFTCPCSKWKPF|RLSVGEYEJKPANX|HOEACCWXJIUNFZ	Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids	Triterpenoids|Triterpenoids|Triterpenoids|Triterpenoids|Triterpenoids	Cycloartane triterpenoids|Cucurbitane triterpenoids|Cucurbitane triterpenoids|Cucurbitane triterpenoids|Cycloartane triterpenoids	http://www.wikidata.org/entity/Q682257|http://www.wikidata.org/entity/Q15362375|http://www.wikidata.org/entity/Q15362375|http://www.wikidata.org/entity/Q11819794|http://www.wikidata.org/entity/Q15363430	Actaea racemosa|Actaea elata|Actaea elata|Actaea europaea|Actaea vaginata	512702.0|988729.0|988729.0|988733.0|512706.0	['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Ranunculales']|['Ranunculales']|['Ranunculales']|['Ranunculales']|['Ranunculales']	['Ranunculaceae']|['Ranunculaceae']|['Ranunculaceae']|['Ranunculaceae']|['Ranunculaceae']	['Cimicifugeae']|['Cimicifugeae']|['Cimicifugeae']|['Cimicifugeae']|['Cimicifugeae']	['Actaea']|['Actaea']|['Actaea']|['Actaea']|['Actaea']	['Actaea racemosa']|['Actaea elata']|['Actaea elata']|['Actaea europaea']|['Actaea vaginata']	nan|nan|nan|nan|nan	['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Ranunculales']|['Ranunculales']|['Ranunculales']|['Ranunculales']|['Ranunculales']	['Ranunculaceae']|['Ranunculaceae']|['Ranunculaceae']|['Ranunculaceae']|['Ranunculaceae']	nan|nan|nan|nan|nan	nan|nan|nan|nan|nan	nan|nan|nan|nan|nan	6|6|6|6|6	2|2|2|2|2	7.0|7.0|7.0|7.0|7.0	1|1|1|1|1	15	Terpenoids	0.725	Triterpenoids	0.725	Oleanane triterpenoids	0.7
1027	334	24.0	0.29574555	ISDB	http://www.wikidata.org/entity/Q27114873	PSQYTAPXSHCGMF-BQYQJAHWSA-N	InChI=1S/C13H20O/c1-10-6-5-9-13(3,4)12(10)8-7-11(2)14/h7-8H,5-6,9H2,1-4H3/b8-7+	CC(=O)/C=C/C1=C(C)CCCC1(C)C	C13H20O	nan	192.15141526	beta-Ionone	PSQYTAPXSHCGMF	Terpenoids	Apocarotenoids	Apocarotenoids (β-)	http://www.wikidata.org/entity/Q157819	Valeriana officinalis	393341.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	['Unknown']	['Valeriana']	['Valeriana officinalis']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Dipsacales']	['Caprifoliaceae']	nan	nan	nan	6	1	7.6829822063446045	1	120	Terpenoids	0.6037735849056604	Sesquiterpenoids	0.39622641509433965	Apocarotenoids(ε-)	0.3018867924528302
1028	3340	8.0	0.20454258	ISDB	http://www.wikidata.org/entity/Q105143172	KMSBNWQKGSLQFA-FVQPYGJLSA-N	InChI=1S/C42H68O13/c1-21-28(45)30(47)32(49)34(52-21)55-33-31(48)29(46)24(19-43)53-35(33)54-27-11-12-38(4)25(39(27,5)20-44)10-13-41(7)26(38)9-8-22-23-18-37(2,3)14-16-42(23,36(50)51)17-15-40(22,41)6/h8,21,23-35,43-49H,9-20H2,1-7H3,(H,50,51)/t21-,23-,24+,25+,26+,27-,28-,29+,30+,31-,32+,33+,34-,35-,38-,39-,40+,41+,42-/m0/s1	C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4CC=C4[C@@H]6CC(C)(C)CC[C@]6(C(=O)O)CC[C@]45C)[C@]3(C)CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O	C42H68O13	nan	780.4659922360003	(4aS,6aR,6aS,6bR,8aR,9R,10S,12aR,14bS)-10-[(2R,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-9-(hydroxymethyl)-2,2,6a,6b,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid	KMSBNWQKGSLQFA	Terpenoids	Triterpenoids	Oleanane triterpenoids	http://www.wikidata.org/entity/Q505686	Stauntonia hexaphylla	822368.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Lardizabalaceae']	['Lardizabaleae']	['Stauntonia']	['Stauntonia hexaphylla']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	nan	nan	nan	nan	5	3	7.3181703090667725	1	15	Terpenoids	0.725	Triterpenoids	0.725	Oleanane triterpenoids	0.7
1029	3342	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q415011	IQPNAANSBPBGFQ-UHFFFAOYSA-N	InChI=1S/C15H10O6/c16-8-4-11(19)15-12(20)6-13(21-14(15)5-8)7-1-2-9(17)10(18)3-7/h1-6,16-19H	O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	C15H10O6	pos_1_1proton	286.04773804	Luteolin	IQPNAANSBPBGFQ	Shikimates and Phenylpropanoids	Flavonoids	Flavones	http://www.wikidata.org/entity/Q4266321	Clematis hexapetala	226633.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Anemoneae']	['Clematis']	['Clematis hexapetala']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Anemoneae']	['Clematis']	nan	8	2	9.0	1	76	Shikimates and Phenylpropanoids	0.6527777777777778	Flavonoids	0.6527777777777778	Flavonols	0.5694444444444444
1030	3354	2.0	0.55708253	ISDB	http://www.wikidata.org/entity/Q27278043	HILAULICMJUOLK-UHFFFAOYSA-N	InChI=1S/C11H16/c1-4-10-6-9(3)7-11(5-2)8-10/h6-8H,4-5H2,1-3H3	CCc1cc(C)cc(CC)c1	C11H16	nan	148.125200512	3,5-Diethyltoluene	HILAULICMJUOLK	nan	nan	nan	http://www.wikidata.org/entity/Q1076038	Perilla frutescens	295678.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Elsholtzieae']	['Perilla']	['Perilla frutescens']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	nan	nan	nan	nan	nan	4	0	6.228330135345459	1	-1	nan	nan	nan	nan	nan	nan
1031	3359	7.0	0.48805118	ISDB	http://www.wikidata.org/entity/Q105186712	NWOCYFGKUMMLPD-IIYHAVRMSA-N	InChI=1S/C36H36O20/c37-11-22-26(46)29(49)33(54-24(45)6-2-13-1-4-16(40)18(42)7-13)35(52-22)56-34-30(50)27(47)23(12-38)53-36(34)55-32-28(48)25-20(44)9-15(39)10-21(25)51-31(32)14-3-5-17(41)19(43)8-14/h1-10,22-23,26-27,29-30,33-44,46-47,49-50H,11-12H2/b6-2+/t22-,23-,26+,27+,29+,30-,33-,34+,35-,36-/m0/s1	O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1[C@H](O[C@H]2[C@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)O[C@@H](CO)[C@@H](O)[C@@H]2O)O[C@@H](CO)[C@@H](O)[C@H]1O	C36H36O20	nan	788.179993552	[(2S,3S,4R,5S,6S)-2-[(2S,3R,4S,5S,6S)-2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl] (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate	NWOCYFGKUMMLPD	Shikimates and Phenylpropanoids	Flavonoids	Flavonols	http://www.wikidata.org/entity/Q146130	Ranunculus	387812.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	['Ranunculeae']	['Ranunculus']	['Unknown']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Ranunculales']	['Ranunculaceae']	nan	nan	nan	6	3	9.452204704284668	1	91	Shikimates and Phenylpropanoids	0.7636363636363637	Flavonoids	0.7454545454545455	Flavonols	0.5818181818181818
