CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
836	858	7	0.9069	-26.016
838	928	7	0.7683	21.982
192	264	7	0.7455	18.010
850	864	7	0.9108	-26.015
853	916	7	0.8443	-4.030
798	858	7	0.9194	-54.048
289	292	7	0.7912	-35.037
740	853	7	0.8128	359.141
858	864	7	0.8814	162.062
290	292	7	0.8016	-179.080
836	888	7	0.8733	-28.029
672	936	7	0.7521	-2.017
538	541	7	0.9295	-17.027
654	882	7	0.794	-261.216
768	863	7	0.742	127.013
850	894	7	0.9252	-26.022
276	320	7	0.767	-41.974
839	840	7	0.9239	2.006
810	853	7	0.8909	341.131
840	852	7	0.9265	-26.015
852	872	7	0.8962	24.002
808	852	7	0.9331	-28.031
522	536	7	0.7824	42.047
900	949	7	0.795	24.000
798	922	7	0.8486	-32.062
836	850	7	0.9178	162.061
771	853	7	0.8666	-0.001
808	840	7	0.9063	-2.016
624	626	7	0.8002	17.026
916	918	7	0.8721	-179.081
297	536	7	0.8011	14.016
839	850	7	0.8847	-26.017
656	885	7	0.8477	-260.214
634	654	7	0.9011	162.052
858	894	7	0.8897	162.055
853	885	7	0.8864	-2.014
885	895	7	0.8431	-26.016
883	944	7	0.7987	-295.252
895	916	7	0.8097	24.000
322	472	7	0.8701	-28.031
864	872	7	0.898	52.023
839	881	7	0.892	-26.023
810	852	7	0.9237	162.052
838	880	7	0.8661	162.056
472	569	7	0.8059	58.006
634	882	7	0.7737	-99.164
288	292	7	0.8421	-197.090
838	922	7	0.7491	-1.020
852	864	7	0.9403	-28.022
798	888	7	0.9262	-56.061
841	867	7	0.8072	-52.030
634	870	7	0.7839	-236.214
841	895	7	0.8772	-54.044
810	925	7	0.8371	19.968
291	294	7	0.8794	-45.058
840	894	7	0.9364	-54.044
292	294	7	0.9026	-28.031
289	294	7	0.7549	-63.069
840	864	7	0.929	-54.037
517	535	7	0.8027	42.047
840	881	7	0.9156	-28.029
906	912	7	0.8262	-179.080
740	769	7	0.7627	162.053
836	837	7	0.898	-2.007
872	912	7	0.9027	-2.016
912	918	7	0.9082	-26.016
870	922	7	0.8609	-28.032
837	918	7	0.897	162.044
479	538	7	0.8141	179.079
837	870	7	0.9019	26.008
864	894	7	0.9918	-0.007
881	894	7	0.9205	-26.015
837	922	7	0.8942	-2.024
536	541	7	0.834	-215.100
634	656	7	0.8879	341.132
740	768	7	0.7833	197.090
837	925	7	0.9001	23.992
906	916	7	0.8857	-26.015
852	881	7	0.9102	-2.014
275	276	7	0.8162	-2.016
645	670	7	0.7476	21.984
640	883	7	0.8071	-58.041
656	883	7	0.8013	18.011
289	291	7	0.7733	-18.010
227	297	7	0.7499	-0.036
227	536	7	0.7652	13.979
798	840	7	0.9281	162.052
858	888	7	0.8873	-2.013
850	881	7	0.98	-0.006
291	339	7	0.7956	-2.016
624	671	7	0.7664	-30.047
768	771	7	0.8123	162.053
347	472	7	0.7752	-100.053
836	885	7	0.8932	341.134
322	347	7	0.8019	72.021
880	920	7	0.8046	-2.019
656	882	7	0.7804	-440.296
522	640	7	0.7535	-56.026
768	769	7	0.7958	-35.036
276	535	7	0.9215	14.016
850	852	7	0.9144	2.007
839	894	7	0.8955	-52.039
290	291	7	0.8713	-162.053
800	822	7	0.7585	-52.033
339	538	7	0.7507	12.001
838	914	7	0.8599	162.046
634	922	7	0.7812	-264.246
885	916	7	0.918	-2.016
841	906	7	0.8524	-4.029
537	538	7	0.8985	-162.053
877	883	7	0.791	485.334
798	836	7	0.883	-28.032
925	926	7	0.8702	341.132
239	479	7	0.7429	12.001
888	922	7	0.8648	23.998
727	829	9	0.8016	-0.001
689	731	10	0.7715	15.996
733	738	10	0.7264	264.158
335	690	10	0.8393	-168.187
685	731	10	0.7612	60.021
689	733	10	0.7256	60.022
731	738	10	0.7396	308.184
731	737	10	0.7146	175.102
733	735	10	0.728	87.049
731	733	10	0.9078	44.026
685	690	10	0.7043	88.053
731	734	10	0.7282	88.053
365	689	10	0.7348	-168.189
689	725	10	0.8166	-28.032
715	738	10	0.8178	-14.015
365	725	10	0.7495	-196.221
725	731	10	0.8752	44.028
725	733	10	0.8544	88.054
179	335	10	0.8732	-220.131
179	180	10	0.9166	-28.031
685	725	10	0.7383	15.993
733	734	10	0.7115	44.026
690	731	10	0.8597	-28.031
335	731	10	0.8708	-196.219
685	689	10	0.7842	44.025
731	735	10	0.7642	131.075
689	690	10	0.7624	44.027
735	737	10	0.8188	44.026
179	365	10	0.7223	-264.157
179	245	10	0.7198	-14.016
407	408	11	0.8882	-162.053
408	487	11	0.7688	-103.026
